ema,lorentzian_k,lorentzian_horizon,andean_length,min_atr_pct,risk,rr,exit_mode,m15_adx_min,require_ema50_slope,session,profit_pct,final_balance,total_trades,trades_per_day,winrate,profit_factor,max_drawdown_pct,avg_win,avg_loss,expectancy,negative_months,signal_candidates,passes_robust_filter
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,18,True,20_24,-7.717865173666757,922.8213482633324,107,0.2923497267759563,31.775700934579437,0.7291625929633861,-11.64893153750438,6.11130563291608,-3.9036033322714214,-0.7212958106230564,6,522,False
50/200,8,8,50,0.002,0.005,2.0,fixed,25,True,20_24,-7.965680496503932,920.3431950349607,86,0.23497267759562843,30.23255813953488,0.7274770049912105,-10.926622010035333,8.178349232408067,-4.871564750127482,-0.9262419181981304,7,457,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,20,True,20_24,-7.197440673587141,928.0255932641286,98,0.2677595628415301,23.46938775510204,0.7260496856357728,-11.384112017781344,8.29363267151391,-3.503039442409228,-0.7344327217946138,7,505,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,18,False,20_24,-8.625418770994587,913.7458122900541,118,0.3224043715846995,32.20338983050847,0.7252076367865596,-12.078215931798969,5.990379034266644,-3.923607387650982,-0.7309676924571704,6,570,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,20,True,20_24,-7.700761406393326,922.9923859360667,103,0.2814207650273224,32.038834951456316,0.7237874935989819,-11.632556362437338,6.114873312538507,-3.982834762538622,-0.7476467384847842,6,505,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,False,20_24,-9.93084260920375,900.6915739079625,106,0.2896174863387978,30.18867924528302,0.7223886954425165,-13.647379539518168,8.07550917340949,-4.834117832988389,-0.9368719442645016,8,553,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,20,False,20_24,-8.608483211636473,913.9151678836353,114,0.3114754098360656,32.45614035087719,0.7202261908244445,-12.06192032121524,5.989447564863861,-3.9960310651471094,-0.7551301062838998,6,553,False
50/200,8,8,50,0.002,0.005,2.5,be_1_no_lock,20,False,00_03,-5.312844919654946,946.8715508034505,69,0.1885245901639344,18.84057971014493,0.7182824729995589,-7.240071015805569,10.419939292177078,-3.367636785622351,-0.7699775245876755,10,341,False
50/200,8,8,50,0.002,0.005,2.0,fixed,25,False,20_24,-9.161661928442392,908.3833807155761,96,0.26229508196721313,30.208333333333332,0.7174745832533124,-11.973712695180335,8.022786970886626,-4.8399618125393475,-0.9543397842127511,8,498,False
50/200,8,8,50,0.002,0.005,2.5,partial_1r,20,False,00_03,-5.422144753449266,945.7785524655073,102,0.2786885245901639,46.07843137254902,0.7114541375830374,-6.428592403742811,2.844495872837141,-3.4165955192334216,-0.5315828189656134,9,341,False
50/200,8,8,50,0.002,0.005,2.5,partial_1r,20,True,00_03,-5.041620333138747,949.5837966686125,91,0.24863387978142076,46.15384615384615,0.7082880369640464,-6.052117323605012,2.9145835793056905,-3.5271166053515417,-0.5540242124328191,10,317,False
50/200,8,8,50,0.002,0.005,2.5,be_1_no_lock,25,True,00_03,-4.756310949327087,952.4368905067291,56,0.15300546448087432,19.642857142857142,0.7057402752485964,-7.161390202173385,10.370307453519093,-3.5919220329328905,-0.8493412409512509,9,299,False
50/200,8,8,50,0.002,0.005,2.5,be_1_2,25,True,00_03,-5.111916743078245,948.8808325692175,56,0.15300546448087432,21.428571428571427,0.7037183604830076,-7.107519882769761,10.118046450749814,-3.9212664736313783,-0.9128422755496943,9,299,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,00_03,-6.494890820762203,935.051091792378,64,0.17486338797814208,29.6875,0.7029983438354763,-7.600350592707485,8.0912139458856,-4.859599403987747,-1.0148266907440964,10,317,False
50/200,8,8,50,0.002,0.005,2.5,be_1_no_lock,18,False,00_03,-6.2930439856464435,937.0695601435356,75,0.20491803278688525,18.666666666666668,0.6962903102632713,-8.200319485353461,10.305390070423872,-3.3968180465966955,-0.8390725314195228,11,371,False
50/200,8,8,50,0.002,0.005,2.5,be_1_2,25,False,00_03,-5.740158964368822,942.5984103563118,61,0.16666666666666666,21.311475409836063,0.6930162225225353,-7.722549463376048,9.968011777374468,-3.895536307282424,-0.9410096662899718,10,317,False
50/200,8,8,50,0.002,0.005,2.5,be_1_no_lock,18,True,00_03,-6.076224862602362,939.2377513739764,69,0.1885245901639344,18.84057971014493,0.6901521054023373,-7.987913415713716,10.41086351111908,-3.5018477548316347,-0.880612298927877,10,343,False
50/200,8,8,50,0.002,0.005,2.5,be_1_2,18,True,00_03,-6.426902570939297,935.730974290607,69,0.1885245901639344,20.28985507246377,0.6892646150044216,-7.934522692779823,10.182840770940059,-3.760523572773711,-0.9314351552085987,10,343,False
50/200,8,8,50,0.002,0.005,2.5,partial_1r,18,False,00_03,-6.506467069633845,934.9353293036615,110,0.3005464480874317,45.45454545454545,0.6848338019356024,-7.501375933766063,2.8276183219087687,-3.440759779862936,-0.5914970063303429,10,371,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,18,False,00_03,-7.026462105686345,929.7353789431365,76,0.20765027322404372,25.0,0.681111119299073,-8.125637401023209,7.898810623802367,-3.8656495247212046,-0.9245344875903116,10,371,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,25,False,20_24,-8.443452032968958,915.5654796703104,98,0.2677595628415301,22.448979591836736,0.6767172680761798,-10.377948602233698,8.033820256794257,-3.4365600786732013,-0.8615767380580575,7,498,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,False,00_03,-6.651373588935269,933.4862641106473,70,0.1912568306010929,24.285714285714285,0.6692443914751698,-7.754983350686073,7.916622629539283,-3.7942701998400103,-0.9501962269907531,10,341,False
50/200,8,8,50,0.002,0.005,2.0,partial_1r,20,False,00_03,-6.347362993102069,936.5263700689793,102,0.2786885245901639,47.05882352941176,0.6682428167365911,-7.055963616779158,2.6635819429469407,-3.5430659850458057,-0.6222904895198074,10,341,False
50/200,8,8,50,0.002,0.005,2.0,fixed,25,False,00_03,-7.167382795159108,928.3261720484089,62,0.16939890710382513,29.03225806451613,0.6643975553760458,-8.723567601936487,7.882990530794877,-4.853810397861337,-1.1560294830901778,10,317,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,25,True,20_24,-7.991142482610224,920.0885751738978,88,0.24043715846994534,21.59090909090909,0.6610558557906001,-10.154025188558451,8.202859911993654,-3.41689511817365,-0.9080843730238913,7,457,False
50/200,8,8,50,0.002,0.005,2.0,partial_1r,18,False,00_03,-7.125572435736672,928.7442756426333,110,0.3005464480874317,47.27272727272727,0.6609526180782537,-7.828284920926419,2.67132265726155,-3.623525905775303,-0.6477793123396998,10,371,False
50/200,8,8,50,0.002,0.005,1.5,fixed,20,False,00_03,-7.927779101261809,920.7222089873819,74,0.20218579234972678,35.13513513513514,0.6564040554253755,-8.228759579334657,5.825073624046738,-4.806868859121524,-1.071321500170513,10,341,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,18,False,00_03,-7.2829541413720005,927.17045858628,76,0.20765027322404372,22.36842105263158,0.6534972536076071,-8.77411120623593,8.079709373478856,-3.5624508603874623,-0.9582834396542067,10,371,False
50/200,8,8,50,0.002,0.005,2.0,fixed,18,True,00_03,-8.549698931936906,914.503010680631,71,0.19398907103825136,28.169014084507044,0.6528655613888121,-9.630865831269032,8.039830353963048,-4.829286203894702,-1.2041829481601243,10,343,False
50/200,8,8,50,0.002,0.005,1.5,partial_1r,20,False,00_03,-7.055315508030582,929.4468449196942,106,0.2896174863387978,51.886792452830186,0.6525356951693801,-7.514817497367273,2.409061171917978,-3.9814023438391124,-0.6655958026443957,10,341,False
50/200,8,8,50,0.002,0.005,1.5,fixed,18,False,00_03,-8.692856028059543,913.0714397194046,80,0.2185792349726776,35.0,0.6512476537339817,-8.996078077210626,5.797402976162023,-4.79338160794485,-1.0866070035074447,11,371,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,20,False,00_03,-7.077890705920129,929.2210929407987,74,0.20218579234972678,29.72972972972973,0.6477201265411812,-7.780963963689966,5.915353890064384,-3.863782550781108,-0.9564717170162321,10,341,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,False,00_03,-7.616081986672134,923.8391801332787,74,0.20218579234972678,32.432432432432435,0.645436609952784,-7.918081390384528,5.776703447801839,-4.296034052279316,-1.0292002684692114,9,341,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,18,False,00_03,-7.8500298062517,921.499701937483,80,0.2185792349726776,30.0,0.6424680568634945,-8.55202657418315,5.8775557130400005,-3.9207434852763705,-0.981253725781459,10,371,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,20,True,00_03,-6.644183019592311,933.5581698040769,67,0.1830601092896175,29.850746268656714,0.641170195010616,-7.350537824437042,5.93603438611278,-3.9396280408123228,-0.9916691074018441,10,317,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,18,False,00_03,-8.383748970147087,916.1625102985291,80,0.2185792349726776,32.5,0.6406464354288973,-8.687997533450618,5.74859052774805,-4.320385989313341,-1.0479686212683894,10,371,False
50/200,8,8,50,0.002,0.005,2.5,be_1_no_lock,25,False,00_03,-6.369083695323116,936.3091630467688,61,0.16666666666666666,18.0327868852459,0.6390906708000218,-8.733437454337617,10.252945299052142,-3.5294647048560766,-1.0441120812004965,10,317,False
50/200,8,8,50,0.002,0.005,2.5,partial_1r,18,True,00_03,-7.091568394680542,929.0843160531946,100,0.273224043715847,44.0,0.6383934477662169,-8.08025091912426,2.84538966050738,-3.502014803734455,-0.7091568394680476,11,343,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,20,False,00_03,-6.9089004052628065,930.9109959473719,70,0.1912568306010929,21.428571428571427,0.6380858981147494,-8.406073331245608,8.120659749764295,-3.4708890963471366,-0.986985772180401,9,341,False
50/200,8,8,50,0.002,0.005,1.5,fixed,20,True,00_03,-7.664547762014286,923.3545223798571,67,0.1830601092896175,34.32835820895522,0.6376972055745519,-7.966388733008422,5.865452593356701,-4.807974710621519,-1.1439623525394436,10,317,False
50/200,8,8,50,0.002,0.005,1.5,partial_1r,18,False,00_03,-8.026749951275258,919.7325004872474,114,0.3114754098360656,51.75438596491229,0.637602237668429,-8.48144934150022,2.3936025980576447,-4.027091869057332,-0.7041008729188796,11,371,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,20,True,00_03,-6.5132505334053565,934.8674946659464,64,0.17486338797814208,21.875,0.6371114502483646,-8.016786648553314,8.167927858702646,-3.5896699071178113,-1.0176953958445862,9,317,False
50/200,8,8,50,0.002,0.005,2.5,partial_1r,25,True,00_03,-5.994280627085937,940.0571937291406,81,0.22131147540983606,44.44444444444444,0.6307355906454214,-7.459666709640277,2.8440973429880376,-3.6073402359650824,-0.7400346453192514,10,299,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,00_03,-7.034783591204508,929.6521640879549,64,0.17486338797814208,23.4375,0.6299450235838088,-8.133860506168748,7.983546946070133,-3.879613063328509,-1.0991849361257024,10,317,False
50/200,8,8,50,0.002,0.005,2.0,partial_1r,20,True,00_03,-6.758450985387982,932.4154901461202,92,0.25136612021857924,45.65217391304348,0.6260778274192407,-7.463941208578453,2.694293995056031,-3.6148971529246534,-0.7346142375421671,10,317,False
50/200,8,8,50,0.002,0.005,2.0,fixed,25,True,00_03,-7.6468743120742255,923.5312568792577,58,0.15846994535519127,27.586206896551722,0.6242062111279172,-9.19502123910558,7.938573265868989,-4.844902747015383,-1.3184266055300389,10,299,False
50/200,8,8,50,0.002,0.005,1.5,partial_1r,20,True,00_03,-7.114656914035118,928.8534308596488,95,0.25956284153005466,50.526315789473685,0.621943965594962,-7.573865530014769,2.4384160527102288,-4.004054035541328,-0.7489112541089625,10,317,False
50/200,8,8,50,0.002,0.005,2.5,partial_1r,25,False,00_03,-6.689102211119359,933.1089778888064,88,0.24043715846994534,44.31818181818182,0.6210979027191813,-8.143657230565065,2.811488288044809,-3.602838068264109,-0.7601252512635654,10,317,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,25,False,00_03,-7.262648710598047,927.3735128940195,62,0.16939890710382513,24.193548387096776,0.6165776711594068,-8.817236542360904,7.78599591381843,-4.030136719430996,-1.1713949533222643,10,317,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,00_03,-7.76540360535937,922.3459639464063,67,0.1830601092896175,31.343283582089555,0.6110341776797313,-8.066914882558246,5.8089655208404904,-4.340050260679223,-1.159015463486477,10,317,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,18,True,00_03,-8.15118964793836,918.4881035206164,71,0.19398907103825136,21.12676056338028,0.5990515999548005,-9.628382985878165,8.119055053105821,-3.6303164692137737,-1.148054879991324,10,343,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,18,True,00_03,-8.663585160579908,913.3641483942009,71,0.19398907103825136,22.535211267605636,0.5947357720687281,-9.743405645310215,7.946272539989771,-3.8868402226479186,-1.2202232620535096,10,343,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,18,True,00_03,-8.475267768210472,915.2473223178953,74,0.20218579234972678,28.37837837837838,0.5933500110506661,-9.172501484916175,5.888766355274613,-3.9323919083560632,-1.145306455163574,10,343,False
50/200,8,8,50,0.002,0.005,2.0,partial_1r,25,False,00_03,-7.386321667291577,926.1367833270842,88,0.24043715846994534,45.45454545454545,0.5900488721972947,-8.546625948550407,2.6578111840012584,-3.753659667353461,-0.8393547349194975,10,317,False
50/200,8,8,50,0.002,0.005,2.0,partial_1r,18,True,00_03,-8.380050414145273,916.1994958585473,101,0.27595628415300544,44.554455445544555,0.5895943527254012,-9.073271187128086,2.6753099484457468,-3.6462402110984207,-0.8297079617965639,10,343,False
50/200,8,8,50,0.002,0.005,1.5,fixed,18,True,00_03,-9.886079276032559,901.1392072396744,74,0.20218579234972678,32.432432432432435,0.5853590492147753,-10.18533874807734,5.815177720347965,-4.768501160973539,-1.3359566589233214,11,343,False
50/200,8,8,50,0.002,0.005,1.5,partial_1r,18,True,00_03,-8.827509210784342,911.7249078921566,104,0.28415300546448086,49.03846153846153,0.5822339060593892,-9.278249789650319,2.412305496867225,-3.986842876378712,-0.848798962575416,11,343,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,25,False,00_03,-7.518489163215316,924.8151083678468,62,0.16939890710382513,20.967741935483872,0.5804852215553857,-9.460828855999887,8.002600351863785,-3.6575244123751496,-1.2126595424540827,9,317,False
50/200,8,8,50,0.002,0.005,1.5,fixed,25,False,00_03,-8.699040120919346,913.0095987908065,64,0.17486338797814208,32.8125,0.5779360303071754,-9.45251188009106,5.672226053706332,-4.793189496209908,-1.3592250188936414,10,317,False
50/200,8,8,50,0.002,0.005,2.0,be_1_no_lock,25,True,00_03,-7.224080606462439,927.7591939353756,58,0.15846994535519127,20.689655172413794,0.5721004664911657,-9.172603604650465,8.048812788359863,-3.6701425983683227,-1.2455311390452497,9,299,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,18,True,00_03,-9.574496688317675,904.2550331168233,74,0.20218579234972678,29.72972972972973,0.5699554510127178,-9.874790895506022,5.767940037270241,-4.281531686598493,-1.2938509038267074,11,343,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,25,True,00_03,-7.741648167721292,922.5835183227871,58,0.15846994535519127,22.413793103448278,0.56863885868596,-9.288206368304133,7.850288052998932,-3.988227252582193,-1.3347669254691823,10,299,False
50/200,8,8,50,0.002,0.005,1.5,fixed,25,True,00_03,-8.331567081399738,916.6843291860026,59,0.16120218579234974,32.20338983050847,0.5664691830397994,-9.088071454444313,5.729667350541409,-4.804483761857092,-1.412130013796558,10,299,False
50/200,8,8,50,0.002,0.005,2.0,partial_1r,25,True,00_03,-7.478497301929679,925.2150269807032,82,0.22404371584699453,43.90243902439025,0.5613289186650416,-8.637646766908407,2.6582159050293326,-3.7061031652250565,-0.9120118660889833,10,299,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,25,False,00_03,-8.798766012585348,912.0123398741465,64,0.17486338797814208,29.6875,0.546793672328384,-9.55141477227132,5.587218849835196,-4.31432929494939,-1.374807189466466,10,317,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,25,True,00_03,-7.746832022955131,922.5316797704487,59,0.16120218579234974,27.11864406779661,0.5438066453297845,-8.902619674309548,5.771646346895527,-3.9491781809274387,-1.3130223767720581,10,299,False
50/200,8,8,50,0.002,0.005,1.5,partial_1r,25,False,00_03,-8.551584262849145,914.4841573715086,89,0.24316939890710382,48.31460674157304,0.5427899096795197,-9.458670520754822,2.3609896488927515,-4.066052120236517,-0.9608521643650724,10,317,False
50/200,8,8,50,0.002,0.005,1.5,partial_1r,25,True,00_03,-7.990992362112922,920.0900763788708,82,0.22404371584699453,47.5609756097561,0.5385543567267137,-8.903639188841506,2.391360779347622,-4.027278930597368,-0.9745112636723119,10,299,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,25,True,00_03,-8.43169435522624,915.6830564477376,59,0.16120218579234974,28.8135593220339,0.5322256128738347,-9.187372416332243,5.643197710489411,-4.291697729299581,-1.4291007381739387,10,299,False
50/200,8,8,50,0.002,0.005,1.5,be_1_no_lock,25,False,00_03,-8.691338671933783,913.0866132806622,64,0.17486338797814208,26.5625,0.5284448983056399,-9.835293134841141,5.7293455134836435,-3.921537456352342,-1.3580216674896581,10,317,False
