ema,lorentzian_k,lorentzian_horizon,andean_length,min_atr_pct,risk,rr,exit_mode,m15_adx_min,require_m15_adx_rising,require_ema50_slope,use_h1_bias,session,min_hold_minutes,partial_pct,trail_type,regime,use_atr_expansion,atr_ma_period,atr_expansion_ratio_min,use_bb_width,bb_length,use_donchian,donchian_n,chop_max,high_vol_day_only,profit_pct,final_balance,total_trades,trades_per_day,winrate,profit_factor,max_drawdown_pct,avg_win,avg_loss,expectancy,negative_months,signal_candidates,passes_robust_filter
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,atr_expansion_100_1.2,True,100,1.2,False,20,False,20,0.0,False,16.9634456048399,1169.634456048399,17,0.04644808743169399,5.88235294117647,4.583100089499084,-4.734292981252247,216.9773858609214,-2.9589331132826655,9.978497414611692,5,814,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,bb20_plus_chop50_high_vol,False,50,1.0,True,20,False,20,50.0,True,16.95033605257238,1169.5033605257238,18,0.04918032786885246,5.555555555555555,4.572274201691882,-4.744970597314307,216.95306649886686,-2.7911591748907636,9.416853362540216,5,198,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,bb20_plus_chop50_high_vol,False,50,1.0,True,20,False,20,50.0,True,16.95033605257238,1169.5033605257238,18,0.04918032786885246,5.555555555555555,4.572274201691882,-4.744970597314307,216.95306649886686,-2.7911591748907636,9.416853362540216,5,198,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,donchian_100_high_vol,False,50,1.0,False,20,True,100,0.0,True,9.364125842892372,1093.6412584289237,11,0.030054644808743168,9.090909090909092,4.48276087165754,-2.6887076626756086,120.52833505567972,-2.6887076626755984,8.512841675356704,2,57,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,donchian_100_high_vol,False,50,1.0,False,20,True,100,0.0,True,9.364125842892372,1093.6412584289237,11,0.030054644808743168,9.090909090909092,4.48276087165754,-2.6887076626756086,120.52833505567972,-2.6887076626755984,8.512841675356704,2,57,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,chop_lt_50_high_vol,False,50,1.0,False,20,False,20,50.0,True,16.8183095926378,1168.183095926378,20,0.0546448087431694,5.0,4.46590257996872,-4.8525049982188655,216.70814590856673,-2.553949999062553,8.409154796318912,5,343,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,chop_lt_50_high_vol,False,50,1.0,False,20,False,20,50.0,True,16.8183095926378,1168.183095926378,20,0.0546448087431694,5.0,4.46590257996872,-4.8525049982188655,216.70814590856673,-2.553949999062553,8.409154796318912,5,343,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,donchian_50_high_vol,False,50,1.0,False,20,True,50,0.0,True,8.546211827576986,1085.4621182757699,12,0.03278688524590164,8.333333333333332,4.145101216596346,-2.7173089954878495,112.63520823064842,-2.4702809049889463,7.1218431896475005,2,62,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,donchian_50_high_vol,False,50,1.0,False,20,True,50,0.0,True,8.546211827576986,1085.4621182757699,12,0.03278688524590164,8.333333333333332,4.145101216596346,-2.7173089954878495,112.63520823064842,-2.4702809049889463,7.1218431896475005,2,62,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,baseline,False,50,1.0,False,20,False,20,0.0,False,16.378628376815687,1163.7862837681569,18,0.04918032786885246,5.555555555555555,4.143315691887239,-5.210621516345998,215.89249893161679,-3.0650714802035317,9.09923798711982,5,1009,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,baseline,False,50,1.0,False,20,False,20,0.0,False,16.378628376815687,1163.7862837681569,18,0.04918032786885246,5.555555555555555,4.143315691887239,-5.210621516345998,215.89249893161679,-3.0650714802035317,9.09923798711982,5,1009,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,atr_50_1.1_plus_donchian20_high_vol,True,50,1.1,False,20,True,20,0.0,True,8.53572585925724,1085.3572585925724,12,0.03278688524590164,8.333333333333332,4.130415655045937,-2.7267068657475195,112.62432725004754,-2.478824423406827,7.113104882714371,3,60,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,atr_50_1.1_plus_donchian20_high_vol,True,50,1.1,False,20,True,20,0.0,True,8.53572585925724,1085.3572585925724,12,0.03278688524590164,8.333333333333332,4.130415655045937,-2.7267068657475195,112.62432725004754,-2.478824423406827,7.113104882714371,3,60,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,bb_width_50_high_vol,False,50,1.0,True,50,False,20,0.0,True,16.25828880195152,1162.5828880195152,20,0.0546448087431694,5.0,4.062610731357568,-5.308637051220899,215.66925853172418,-2.794019500642578,8.12914440097576,5,400,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,bb_width_50_high_vol,False,50,1.0,True,50,False,20,0.0,True,16.25828880195152,1162.5828880195152,20,0.0546448087431694,5.0,4.062610731357568,-5.308637051220899,215.66925853172418,-2.794019500642578,8.12914440097576,5,400,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,atr_expansion_100_1.2_high_vol,True,100,1.2,False,20,False,20,0.0,True,16.175519442767243,1161.7551944276724,21,0.05737704918032787,4.761904761904762,4.008810094168105,-5.37605197287786,215.51571415645108,-2.688025986438929,7.702628306079643,5,466,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,atr_expansion_100_1.2_high_vol,True,100,1.2,False,20,False,20,0.0,True,16.175519442767243,1161.7551944276724,21,0.05737704918032787,4.761904761904762,4.008810094168105,-5.37605197287786,215.51571415645108,-2.688025986438929,7.702628306079643,5,466,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,atr_expansion_100_1.1_high_vol,True,100,1.1,False,20,False,20,0.0,True,15.594641845553427,1155.9464184555343,22,0.060109289617486336,4.545454545454546,3.66612823331171,-5.849171713013459,214.43813558566887,-2.785319863339746,7.088473566160647,5,487,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,atr_expansion_100_1.1_high_vol,True,100,1.1,False,20,False,20,0.0,True,15.594641845553427,1155.9464184555343,22,0.060109289617486336,4.545454545454546,3.66612823331171,-5.849171713013459,214.43813558566887,-2.785319863339746,7.088473566160647,5,487,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,donchian20_plus_chop50_high_vol,False,50,1.0,False,20,True,20,50.0,True,7.99304722996094,1079.9304722996094,13,0.03551912568306011,7.6923076923076925,3.4876641164089244,-3.2130733314187863,112.06120561379731,-2.6775611095156435,6.148497869200738,2,63,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,donchian20_plus_chop50_high_vol,False,50,1.0,False,20,True,20,50.0,True,7.99304722996094,1079.9304722996094,13,0.03551912568306011,7.6923076923076925,3.4876641164089244,-3.2130733314187863,112.06120561379731,-2.6775611095156435,6.148497869200738,2,63,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,bb_width_20_high_vol,False,50,1.0,True,20,False,20,0.0,True,15.196611224899947,1151.9661122489995,21,0.05737704918032787,4.761904761904762,3.46164178412146,-6.173364184392699,213.6997540929265,-3.086682092196347,7.236481535666645,5,258,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,bb_width_20_high_vol,False,50,1.0,True,20,False,20,0.0,True,15.196611224899947,1151.9661122489995,21,0.05737704918032787,4.761904761904762,3.46164178412146,-6.173364184392699,213.6997540929265,-3.086682092196347,7.236481535666645,5,258,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,chop_lt_50_high_vol,False,50,1.0,False,20,False,20,50.0,True,15.147038033846707,1151.470380338467,21,0.05737704918032787,4.761904761904762,3.4376680247875973,-6.213741116437075,213.6077915028378,-3.1068705582185467,7.212875254212709,2,760,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,chop_lt_50_high_vol,False,50,1.0,False,20,False,20,50.0,True,15.147038033846707,1151.470380338467,21,0.05737704918032787,4.761904761904762,3.4376680247875973,-6.213741116437075,213.6077915028378,-3.1068705582185467,7.212875254212709,2,760,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,high_vol_day,False,50,1.0,False,20,False,20,0.0,True,15.016668636325653,1150.1666863632565,23,0.06284153005464481,4.3478260869565215,3.3760830399229893,-6.3199258544484,213.3659449077405,-2.872693570203818,6.528986363619848,5,551,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,high_vol_day,False,50,1.0,False,20,False,20,0.0,True,15.016668636325653,1150.1666863632565,23,0.06284153005464481,4.3478260869565215,3.3760830399229893,-6.3199258544484,213.3659449077405,-2.872693570203818,6.528986363619848,5,551,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,baseline_high_vol,False,50,1.0,False,20,False,20,0.0,True,15.016668636325653,1150.1666863632565,23,0.06284153005464481,4.3478260869565215,3.3760830399229893,-6.3199258544484,213.3659449077405,-2.872693570203818,6.528986363619848,5,551,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,baseline_high_vol,False,50,1.0,False,20,False,20,0.0,True,15.016668636325653,1150.1666863632565,23,0.06284153005464481,4.3478260869565215,3.3760830399229893,-6.3199258544484,213.3659449077405,-2.872693570203818,6.528986363619848,5,551,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,high_vol_day_high_vol,False,50,1.0,False,20,False,20,0.0,True,15.016668636325653,1150.1666863632565,23,0.06284153005464481,4.3478260869565215,3.3760830399229893,-6.3199258544484,213.3659449077405,-2.872693570203818,6.528986363619848,5,551,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,high_vol_day_high_vol,False,50,1.0,False,20,False,20,0.0,True,15.016668636325653,1150.1666863632565,23,0.06284153005464481,4.3478260869565215,3.3760830399229893,-6.3199258544484,213.3659449077405,-2.872693570203818,6.528986363619848,5,551,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,bb20_plus_chop50_high_vol,False,50,1.0,True,20,False,20,50.0,True,14.717461387576577,1147.1746138757658,20,0.0546448087431694,5.0,3.2422755212447356,-6.563627550733202,212.8108893830978,-3.454540816175366,7.358730693788291,2,428,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,bb20_plus_chop50_high_vol,False,50,1.0,True,20,False,20,50.0,True,14.717461387576577,1147.1746138757658,20,0.0546448087431694,5.0,3.2422755212447356,-6.563627550733202,212.8108893830978,-3.454540816175366,7.358730693788291,2,428,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,chop_lt_55_high_vol,False,50,1.0,False,20,False,20,55.0,True,14.401405499456018,1144.0140549945602,25,0.06830601092896176,4.0,3.1113172616630016,-6.821052316937232,212.22457816393245,-2.842105132057183,5.760562199782402,5,434,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,chop_lt_55_high_vol,False,50,1.0,False,20,False,20,55.0,True,14.401405499456018,1144.0140549945602,25,0.06830601092896176,4.0,3.1113172616630016,-6.821052316937232,212.22457816393245,-2.842105132057183,5.760562199782402,5,434,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,donchian_20_high_vol,False,50,1.0,False,20,True,20,0.0,True,7.453081993811134,1074.5308199381113,14,0.03825136612021858,7.142857142857142,3.0159767208647614,-3.6970079647616902,111.50089958572832,-2.8438522805859066,5.323629995579395,3,73,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,14_20,0,0.5,prev_candle,donchian_20_high_vol,False,50,1.0,False,20,True,20,0.0,True,7.453081993811134,1074.5308199381113,14,0.03825136612021858,7.142857142857142,3.0159767208647614,-3.6970079647616902,111.50089958572832,-2.8438522805859066,5.323629995579395,3,73,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,chop_lt_45_high_vol,False,50,1.0,False,20,False,20,45.0,True,14.060731412369002,1140.60731412369,22,0.060109289617486336,4.545454545454546,2.980795262993168,-7.098528391632897,211.59259804001894,-3.380251615063291,6.391241551076811,2,549,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,chop_lt_45_high_vol,False,50,1.0,False,20,False,20,45.0,True,14.060731412369002,1140.60731412369,22,0.060109289617486336,4.545454545454546,2.980795262993168,-7.098528391632897,211.59259804001894,-3.380251615063291,6.391241551076811,2,549,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,bb_width_50_high_vol,False,50,1.0,True,50,False,20,0.0,True,13.95711678439475,1139.5711678439475,22,0.060109289617486336,4.545454545454546,2.9430974686531566,-7.1829216030367435,211.4003838743149,-3.420438858588922,6.344143992906706,2,855,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,bb_width_50_high_vol,False,50,1.0,True,50,False,20,0.0,True,13.95711678439475,1139.5711678439475,22,0.060109289617486336,4.545454545454546,2.9430974686531566,-7.1829216030367435,211.4003838743149,-3.420438858588922,6.344143992906706,2,855,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,chop_lt_55_high_vol,False,50,1.0,False,20,False,20,55.0,True,13.828427126689757,1138.2842712668976,24,0.06557377049180328,4.166666666666666,2.897492299085802,-7.287738207608106,211.1616533429786,-3.1685818293948302,5.76184463612073,2,961,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,chop_lt_55_high_vol,False,50,1.0,False,20,False,20,55.0,True,13.828427126689757,1138.2842712668976,24,0.06557377049180328,4.166666666666666,2.897492299085802,-7.287738207608106,211.1616533429786,-3.1685818293948302,5.76184463612073,2,961,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_bb_donchian_high_vol,True,50,1.1,True,20,True,20,0.0,True,7.2649020452576,1072.649020452576,16,0.04371584699453552,6.25,2.879342751781915,-3.8656610340872137,111.3056307934481,-2.5771073560581446,4.540563778285996,4,107,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_bb_donchian_high_vol,True,50,1.1,True,20,True,20,0.0,True,7.2649020452576,1072.649020452576,16,0.04371584699453552,6.25,2.879342751781915,-3.8656610340872137,111.3056307934481,-2.5771073560581446,4.540563778285996,4,107,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_50_1.1_plus_donchian20_high_vol,True,50,1.1,False,20,True,20,0.0,True,7.2649020452576,1072.649020452576,16,0.04371584699453552,6.25,2.879342751781915,-3.8656610340872137,111.3056307934481,-2.5771073560581446,4.540563778285996,5,114,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_50_1.1_plus_donchian20_high_vol,True,50,1.1,False,20,True,20,0.0,True,7.2649020452576,1072.649020452576,16,0.04371584699453552,6.25,2.879342751781915,-3.8656610340872137,111.3056307934481,-2.5771073560581446,4.540563778285996,5,114,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,bb_width_20_high_vol,False,50,1.0,True,20,False,20,0.0,True,13.403769794549703,1134.037697945497,23,0.06284153005464481,4.3478260869565215,2.755886915500836,-7.633617903420883,210.37387697970595,-3.469826319736775,5.827725997630301,2,540,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,bb_width_20_high_vol,False,50,1.0,True,20,False,20,0.0,True,13.403769794549703,1134.037697945497,23,0.06284153005464481,4.3478260869565215,2.755886915500836,-7.633617903420883,210.37387697970595,-3.469826319736775,5.827725997630301,2,540,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,high_vol_day,False,50,1.0,False,20,False,20,0.0,True,12.187517449323035,1121.8751744932304,26,0.07103825136612021,3.8461538461538463,2.4131692314178723,-8.624244838033315,208.11762287356342,-3.449697935213315,4.687506711278098,2,1230,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,high_vol_day,False,50,1.0,False,20,False,20,0.0,True,12.187517449323035,1121.8751744932304,26,0.07103825136612021,3.8461538461538463,2.4131692314178723,-8.624244838033315,208.11762287356342,-3.449697935213315,4.687506711278098,2,1230,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,baseline_high_vol,False,50,1.0,False,20,False,20,0.0,True,12.187517449323035,1121.8751744932304,26,0.07103825136612021,3.8461538461538463,2.4131692314178723,-8.624244838033315,208.11762287356342,-3.449697935213315,4.687506711278098,2,1230,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,baseline_high_vol,False,50,1.0,False,20,False,20,0.0,True,12.187517449323035,1121.8751744932304,26,0.07103825136612021,3.8461538461538463,2.4131692314178723,-8.624244838033315,208.11762287356342,-3.449697935213315,4.687506711278098,2,1230,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,high_vol_day_high_vol,False,50,1.0,False,20,False,20,0.0,True,12.187517449323035,1121.8751744932304,26,0.07103825136612021,3.8461538461538463,2.4131692314178723,-8.624244838033315,208.11762287356342,-3.449697935213315,4.687506711278098,2,1230,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,high_vol_day_high_vol,False,50,1.0,False,20,False,20,0.0,True,12.187517449323035,1121.8751744932304,26,0.07103825136612021,3.8461538461538463,2.4131692314178723,-8.624244838033315,208.11762287356342,-3.449697935213315,4.687506711278098,2,1230,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_50_1.2_plus_chop50_high_vol,True,50,1.2,False,20,False,20,50.0,True,11.977751557790771,1119.7775155779077,32,0.08743169398907104,3.125,2.361866857242497,-8.795097328415249,207.72848886206015,-2.837128170456533,3.743047361809613,5,485,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_50_1.2_plus_chop50_high_vol,True,50,1.2,False,20,False,20,50.0,True,11.977751557790771,1119.7775155779077,32,0.08743169398907104,3.125,2.361866857242497,-8.795097328415249,207.72848886206015,-2.837128170456533,3.743047361809613,5,485,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_50_1.1_plus_bb20_high_vol,True,50,1.1,True,20,False,20,0.0,True,11.446811572481442,1114.4681157248144,31,0.08469945355191257,3.225806451612903,2.2405047775865454,-9.227543318899336,206.74354891380773,-3.075847772966446,3.6925198620907858,5,380,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_50_1.1_plus_bb20_high_vol,True,50,1.1,True,20,False,20,0.0,True,11.446811572481442,1114.4681157248144,31,0.08469945355191257,3.225806451612903,2.2405047775865454,-9.227543318899336,206.74354891380773,-3.075847772966446,3.6925198620907858,5,380,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_100_1.3_high_vol,True,100,1.3,False,20,False,20,0.0,True,9.63889130625812,1096.3889130625812,36,0.09836065573770492,2.7777777777777777,1.9008243443887194,-10.700078618322493,203.38969924580613,-3.0571653195207134,2.6774698072939214,5,727,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_100_1.3_high_vol,True,100,1.3,False,20,False,20,0.0,True,9.63889130625812,1096.3889130625812,36,0.09836065573770492,2.7777777777777777,1.9008243443887194,-10.700078618322493,203.38969924580613,-3.0571653195207134,2.6774698072939214,5,727,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_50_1.3_high_vol,True,50,1.3,False,20,False,20,0.0,True,9.638891306258074,1096.3889130625807,36,0.09836065573770492,2.7777777777777777,1.9008243443887194,-10.700078618322527,203.38969924580607,-3.0571653195207125,2.6774698072939205,5,586,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_50_1.3_high_vol,True,50,1.3,False,20,False,20,0.0,True,9.638891306258074,1096.3889130625807,36,0.09836065573770492,2.7777777777777777,1.9008243443887194,-10.700078618322527,203.38969924580607,-3.0571653195207125,2.6774698072939205,5,586,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,False,False,14_20,0,0.5,prev_candle,atr_bb_donchian_high_vol,True,50,1.1,True,20,True,20,0.0,True,6.219197839211984,1062.1919783921198,29,0.07923497267759563,51.724137931034484,1.8551627503396217,-1.9850499375000088,8.994486070023306,-5.194665189873523,2.144550979038631,3,56,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_50_1.1_high_vol,True,50,1.1,False,20,False,20,0.0,True,9.061882429958837,1090.6188242995884,38,0.10382513661202186,2.631578947368421,1.811266252610338,-11.170047318992077,202.31929748950913,-3.0189317078356934,2.384705902620749,5,827,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_50_1.1_high_vol,True,50,1.1,False,20,False,20,0.0,True,9.061882429958837,1090.6188242995884,38,0.10382513661202186,2.631578947368421,1.811266252610338,-11.170047318992077,202.31929748950913,-3.0189317078356934,2.384705902620749,5,827,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_50_1.2_high_vol,True,50,1.2,False,20,False,20,0.0,True,9.061882429958837,1090.6188242995884,38,0.10382513661202186,2.631578947368421,1.811266252610338,-11.170047318992077,202.31929748950913,-3.0189317078356934,2.384705902620749,5,689,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_50_1.2_high_vol,True,50,1.2,False,20,False,20,0.0,True,9.061882429958837,1090.6188242995884,38,0.10382513661202186,2.631578947368421,1.811266252610338,-11.170047318992077,202.31929748950913,-3.0189317078356934,2.384705902620749,5,689,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,False,False,14_20,0,0.5,prev_candle,chop_lt_45_high_vol,False,50,1.0,False,20,False,20,45.0,True,10.681529767025632,1106.8152976702563,57,0.1557377049180328,49.122807017543856,1.7087717301944327,-1.988678968148893,9.197146135025122,-5.196717038291259,1.8739525907062615,2,249,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,False,False,14_20,0,0.5,prev_candle,atr_50_1.2_plus_chop50_high_vol,True,50,1.2,False,20,False,20,50.0,True,9.431192504272076,1094.3119250427208,51,0.13934426229508196,49.01960784313725,1.6947387180921791,-2.4751246878125013,9.202542871750458,-5.221217182732344,1.8492534322102059,4,235,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,False,False,14_20,0,0.5,prev_candle,atr_expansion_100_1.3_high_vol,True,100,1.3,False,20,False,20,0.0,True,13.41112138490646,1134.1112138490646,73,0.1994535519125683,49.31506849315068,1.677910846778241,-3.0651877409146935,9.220593823139673,-5.346761183350364,1.8371399157406136,4,433,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_100_1.1_high_vol,True,100,1.1,False,20,False,20,0.0,True,7.462504562907521,1074.6250456290752,40,0.1092896174863388,2.5,1.598305789197468,-12.472726651897062,199.35231214804574,-3.198135038947956,1.8656261407268862,5,934,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_100_1.1_high_vol,True,100,1.1,False,20,False,20,0.0,True,7.462504562907521,1074.6250456290752,40,0.1092896174863388,2.5,1.598305789197468,-12.472726651897062,199.35231214804574,-3.198135038947956,1.8656261407268862,5,934,False
50/200,8,8,50,0.002,0.005,1.5,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_100_1.2_high_vol,True,100,1.2,False,20,False,20,0.0,True,7.462504562907521,1074.6250456290752,40,0.1092896174863388,2.5,1.598305789197468,-12.472726651897062,199.35231214804574,-3.198135038947956,1.8656261407268862,5,830,False
50/200,8,8,50,0.002,0.005,2.0,be_1_2,20,True,False,False,all,0,0.5,prev_candle,atr_expansion_100_1.2_high_vol,True,100,1.2,False,20,False,20,0.0,True,7.462504562907521,1074.6250456290752,40,0.1092896174863388,2.5,1.598305789197468,-12.472726651897062,199.35231214804574,-3.198135038947956,1.8656261407268862,5,830,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,False,False,14_20,0,0.5,prev_candle,atr_expansion_50_1.3_high_vol,True,50,1.3,False,20,False,20,0.0,True,9.478149055375344,1094.7814905537534,61,0.16666666666666666,47.540983606557376,1.5567603580121414,-2.962749064373439,9.138585825835296,-5.319921824858445,1.5537949271107105,4,294,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,False,False,all,0,0.5,prev_candle,donchian20_plus_chop50,False,50,1.0,False,20,True,20,50.0,False,16.535787346051347,1165.3578734605135,106,0.2896174863387978,47.16981132075472,1.5483620830637523,-3.4479353190515973,9.33813147589736,-5.384798220256326,1.559979938306733,3,224,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,False,False,14_20,0,0.5,prev_candle,atr_bb_donchian,True,50,1.1,True,20,True,20,0.0,False,6.695192333362934,1066.9519233336293,45,0.12295081967213115,46.666666666666664,1.5381295515356361,-2.4222121133428534,9.112757992916903,-5.1839997715677155,1.4878205185251066,5,84,False
50/200,8,8,50,0.002,0.005,2.0,fixed,20,True,False,False,14_20,0,0.5,prev_candle,atr_50_1.1_plus_donchian20_high_vol,True,50,1.1,False,20,True,20,0.0,True,4.633863034062051,1046.3386303406205,32,0.08743169398907104,46.875,1.5280890951812882,-1.9850499375000177,8.939092078118732,-5.1616324018329625,1.448082198144394,2,60,False
