time,symbol,side,qty,entry_ref,sl,tp,score,type,dry_run,reason
2026-04-28T10:09:50,SOLUSDT,SELL,165.05,84.04,84.22214285714286,83.69028571428572,80,trend,True,aligned trend
2026-04-28T10:10:37,BTCUSDT,SELL,0.2224,76721.8,76856.96071428571,76462.29142857144,80,trend,True,aligned trend
2026-04-28T10:10:50,ETHUSDT,SELL,6.573,2282.32,2286.8932142857143,2273.5394285714287,80,trend,True,aligned trend
2026-04-28T10:11:38,BTCUSDT,SELL,0.2224,76721.8,76856.96071428571,76462.29142857144,80,trend,True,aligned trend
2026-04-28T10:11:50,ETHUSDT,SELL,6.573,2282.32,2286.8932142857143,2273.5394285714287,80,trend,True,aligned trend
2026-04-28T10:12:43,BTCUSDT,SELL,0.2224,76721.8,76856.96071428571,76462.29142857144,80,trend,True,aligned trend
2026-04-28T10:12:56,ETHUSDT,SELL,6.573,2282.32,2286.8932142857143,2273.5394285714287,80,trend,True,aligned trend
2026-04-28T10:13:45,BTCUSDT,SELL,0.2224,76721.8,76856.96071428571,76462.29142857144,80,trend,True,aligned trend
2026-04-28T10:13:57,ETHUSDT,SELL,6.573,2282.32,2286.8932142857143,2273.5394285714287,80,trend,True,aligned trend
2026-04-28T10:14:45,BTCUSDT,SELL,0.2224,76721.8,76856.96071428571,76462.29142857144,80,trend,True,aligned trend
2026-04-28T10:14:56,ETHUSDT,SELL,6.573,2282.32,2286.8932142857143,2273.5394285714287,80,trend,True,aligned trend
2026-04-28T10:15:56,SOLUSDT,SELL,176.28,84.06,84.23053571428572,83.81442857142858,69,trend,True,aligned trend
2026-04-28T10:16:50,SOLUSDT,SELL,176.28,84.06,84.23053571428572,83.81442857142858,69,trend,True,aligned trend
2026-04-28T10:17:45,SOLUSDT,SELL,176.28,84.06,84.23053571428572,83.81442857142858,69,trend,True,aligned trend
2026-04-28T10:18:38,SOLUSDT,SELL,176.28,84.06,84.23053571428572,83.81442857142858,69,trend,True,aligned trend
2026-04-28T10:19:33,SOLUSDT,SELL,176.28,84.06,84.23053571428572,83.81442857142858,69,trend,True,aligned trend
2026-04-28T10:20:27,SOLUSDT,SELL,182.99,84.06,84.22428571428571,83.74457142857143,73,trend,True,aligned trend
2026-04-28T10:21:22,SOLUSDT,SELL,182.99,84.06,84.22428571428571,83.74457142857143,73,trend,True,aligned trend
2026-04-28T10:22:16,SOLUSDT,SELL,182.99,84.06,84.22428571428571,83.74457142857143,73,trend,True,aligned trend
2026-04-28T10:23:15,SOLUSDT,SELL,182.99,84.06,84.22428571428571,83.74457142857143,73,trend,True,aligned trend
2026-04-28T10:24:54,SOLUSDT,SELL,182.99,84.06,84.22428571428571,83.74457142857143,73,trend,True,aligned trend
2026-04-28T10:26:23,BTCUSDT,SELL,0.2402,76668.3,76793.425,76428.06,80,trend,True,aligned trend
2026-04-28T10:26:35,ETHUSDT,SELL,6.037,2282.43,2287.409464285714,2272.869428571428,72,trend,True,aligned trend
2026-04-28T10:26:46,SOLUSDT,SELL,183.99,84.01,84.17339285714286,83.69628571428572,76,trend,True,aligned trend
2026-04-28T10:27:30,BTCUSDT,SELL,0.2402,76668.3,76793.425,76428.06,80,trend,True,aligned trend
2026-04-28T10:27:41,ETHUSDT,SELL,6.037,2282.43,2287.409464285714,2272.869428571428,72,trend,True,aligned trend
2026-04-28T10:27:53,SOLUSDT,SELL,183.99,84.01,84.17339285714286,83.69628571428572,76,trend,True,aligned trend
2026-04-28T10:28:40,BTCUSDT,SELL,0.2402,76668.3,76793.425,76428.06,80,trend,True,aligned trend
2026-04-28T10:28:51,ETHUSDT,SELL,6.037,2282.43,2287.409464285714,2272.869428571428,72,trend,True,aligned trend
2026-04-28T10:29:01,SOLUSDT,SELL,183.99,84.01,84.17339285714286,83.69628571428572,76,trend,True,aligned trend
2026-04-28T10:29:46,BTCUSDT,SELL,0.2402,76668.3,76793.425,76428.06,80,trend,True,aligned trend
2026-04-28T10:29:56,ETHUSDT,SELL,6.037,2282.43,2287.409464285714,2272.869428571428,72,trend,True,aligned trend
2026-04-28T10:30:07,SOLUSDT,SELL,183.99,84.01,84.17339285714286,83.69628571428572,76,trend,True,aligned trend
2026-04-28T10:40:47,SOLUSDT,SELL,232.21,84.04,84.16946428571428,83.79142857142858,73,trend,True,aligned trend
2026-04-28T10:41:44,SOLUSDT,SELL,232.21,84.04,84.16946428571428,83.79142857142858,73,trend,True,aligned trend
2026-04-28T10:42:43,SOLUSDT,SELL,232.21,84.04,84.16946428571428,83.79142857142858,73,trend,True,aligned trend
2026-04-28T10:43:45,SOLUSDT,SELL,232.21,84.04,84.16946428571428,83.79142857142858,73,trend,True,aligned trend
2026-04-28T10:44:38,SOLUSDT,SELL,232.21,84.04,84.16946428571428,83.79142857142858,73,trend,True,aligned trend
2026-04-28T10:45:27,ETHUSDT,SELL,6.626,2285.3,2289.8366071428572,2276.5897142857148,72,trend,True,aligned trend
2026-04-28T10:46:21,ETHUSDT,SELL,6.626,2285.3,2289.8366071428572,2276.5897142857148,72,trend,True,aligned trend
2026-04-28T10:47:12,ETHUSDT,SELL,6.626,2285.3,2289.8366071428572,2276.5897142857148,72,trend,True,aligned trend
2026-04-28T10:48:05,ETHUSDT,SELL,6.626,2285.3,2289.8366071428572,2276.5897142857148,72,trend,True,aligned trend
2026-04-28T10:48:56,ETHUSDT,SELL,6.626,2285.3,2289.8366071428572,2276.5897142857148,72,trend,True,aligned trend
2026-04-28T10:49:49,ETHUSDT,SELL,6.626,2285.3,2289.8366071428572,2276.5897142857148,72,trend,True,aligned trend
2026-04-28T10:56:01,ETHUSDT,SELL,8.037,2286.81,2290.550178571428,2279.628857142857,73,trend,True,aligned trend
2026-04-28T10:56:57,ETHUSDT,SELL,8.037,2286.81,2290.550178571428,2279.628857142857,73,trend,True,aligned trend
2026-04-28T10:57:52,ETHUSDT,SELL,8.037,2286.81,2290.550178571428,2279.628857142857,73,trend,True,aligned trend
2026-04-28T10:58:47,ETHUSDT,SELL,8.037,2286.81,2290.550178571428,2279.628857142857,73,trend,True,aligned trend
2026-04-28T10:59:44,ETHUSDT,SELL,8.037,2286.81,2290.550178571428,2279.628857142857,73,trend,True,aligned trend
2026-04-28T11:25:32,ETHUSDT,SELL,10.2,2285.36,2288.3073214285714,2279.7011428571427,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:25:45,SOLUSDT,SELL,259.0,83.9,84.01607142857144,83.67714285714287,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:26:34,ETHUSDT,SELL,10.2,2285.36,2288.3073214285714,2279.7011428571427,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:26:46,SOLUSDT,SELL,259.0,83.9,84.01607142857144,83.67714285714287,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:27:39,ETHUSDT,SELL,10.2,2285.36,2288.3073214285714,2279.7011428571427,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:27:53,SOLUSDT,SELL,259.0,83.9,84.01607142857144,83.67714285714287,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:28:42,ETHUSDT,SELL,10.2,2285.36,2288.3073214285714,2279.7011428571427,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:28:54,SOLUSDT,SELL,259.0,83.9,84.01607142857144,83.67714285714287,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:29:45,ETHUSDT,SELL,10.2,2285.36,2288.3073214285714,2279.7011428571427,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:29:57,SOLUSDT,SELL,259.0,83.9,84.01607142857144,83.67714285714287,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T11:30:52,SOLUSDT,SELL,242.23,83.88,84.00410714285714,83.70128571428572,58,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:31:47,SOLUSDT,SELL,242.23,83.88,84.00410714285714,83.70128571428572,58,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:32:43,SOLUSDT,SELL,242.23,83.88,84.00410714285714,83.70128571428572,58,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:33:36,SOLUSDT,SELL,242.23,83.88,84.00410714285714,83.70128571428572,58,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:34:32,SOLUSDT,SELL,242.23,83.88,84.00410714285714,83.70128571428572,58,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:35:20,ETHUSDT,SELL,10.447,2285.21,2288.0876785714286,2281.066142857143,69,trend,True,aligned trend
2026-04-28T11:35:31,SOLUSDT,SELL,243.99,83.89,84.01321428571428,83.65342857142858,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:36:22,ETHUSDT,SELL,10.447,2285.21,2288.0876785714286,2281.066142857143,69,trend,True,aligned trend
2026-04-28T11:36:37,SOLUSDT,SELL,243.99,83.89,84.01321428571428,83.65342857142858,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:37:29,ETHUSDT,SELL,10.447,2285.21,2288.0876785714286,2281.066142857143,69,trend,True,aligned trend
2026-04-28T11:37:41,SOLUSDT,SELL,243.99,83.89,84.01321428571428,83.65342857142858,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:38:35,ETHUSDT,SELL,10.447,2285.21,2288.0876785714286,2281.066142857143,69,trend,True,aligned trend
2026-04-28T11:38:46,SOLUSDT,SELL,243.99,83.89,84.01321428571428,83.65342857142858,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:39:36,ETHUSDT,SELL,10.447,2285.21,2288.0876785714286,2281.066142857143,69,trend,True,aligned trend
2026-04-28T11:39:47,SOLUSDT,SELL,243.99,83.89,84.01321428571428,83.65342857142858,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:40:41,ETHUSDT,SELL,9.862,2283.5,2286.5482142857145,2277.6474285714285,72,trend,True,aligned trend
2026-04-28T11:40:53,SOLUSDT,SELL,245.77,83.9,84.02232142857143,83.66514285714287,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:41:49,ETHUSDT,SELL,9.862,2283.5,2286.5482142857145,2277.6474285714285,72,trend,True,aligned trend
2026-04-28T11:42:04,SOLUSDT,SELL,245.77,83.9,84.02232142857143,83.66514285714287,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:43:00,ETHUSDT,SELL,9.862,2283.5,2286.5482142857145,2277.6474285714285,72,trend,True,aligned trend
2026-04-28T11:43:19,SOLUSDT,SELL,245.77,83.9,84.02232142857143,83.66514285714287,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T11:44:19,ETHUSDT,SELL,9.862,2283.5,2286.5482142857145,2277.6474285714285,72,trend,True,aligned trend
2026-04-28T11:44:32,SOLUSDT,SELL,245.77,83.9,84.02232142857143,83.66514285714287,80,breakout,True,15m close broke prev20 low 83.90
2026-04-28T12:00:48,SOLUSDT,SELL,214.46,84.01,84.15017857142857,83.74085714285715,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:01:42,SOLUSDT,SELL,214.46,84.01,84.15017857142857,83.74085714285715,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:02:37,SOLUSDT,SELL,214.46,84.01,84.15017857142857,83.74085714285715,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:03:31,SOLUSDT,SELL,214.46,84.01,84.15017857142857,83.74085714285715,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:04:23,SOLUSDT,SELL,214.46,84.01,84.15017857142857,83.74085714285715,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:05:16,SOLUSDT,SELL,214.46,84.01,84.15017857142857,83.74085714285715,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:20:43,ETHUSDT,SELL,9.859,2286.96,2290.0091071428574,2281.105714285714,75,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:21:35,ETHUSDT,SELL,9.859,2286.96,2290.0091071428574,2281.105714285714,75,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:22:28,ETHUSDT,SELL,9.859,2286.96,2290.0091071428574,2281.105714285714,75,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:23:19,ETHUSDT,SELL,9.859,2286.96,2290.0091071428574,2281.105714285714,75,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:24:17,ETHUSDT,SELL,9.859,2286.96,2290.0091071428574,2281.105714285714,75,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:25:13,ETHUSDT,SELL,9.859,2286.96,2290.0091071428574,2281.105714285714,75,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:45:23,ETHUSDT,SELL,8.291,2286.89,2290.5158928571427,2281.668714285714,69,trend,True,aligned trend
2026-04-28T12:47:03,ETHUSDT,SELL,8.291,2286.89,2290.5158928571427,2281.668714285714,69,trend,True,aligned trend
2026-04-28T12:48:01,ETHUSDT,SELL,8.291,2286.89,2290.5158928571427,2281.668714285714,69,trend,True,aligned trend
2026-04-28T12:48:58,ETHUSDT,SELL,8.291,2286.89,2290.5158928571427,2281.668714285714,69,trend,True,aligned trend
2026-04-28T12:49:57,ETHUSDT,SELL,8.291,2286.89,2290.5158928571427,2281.668714285714,69,trend,True,aligned trend
2026-04-28T12:55:59,SOLUSDT,SELL,213.1,84.07,84.21107142857142,83.79914285714285,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:56:58,SOLUSDT,SELL,213.1,84.07,84.21107142857142,83.79914285714285,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:57:55,SOLUSDT,SELL,213.1,84.07,84.21107142857142,83.79914285714285,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:58:55,SOLUSDT,SELL,213.1,84.07,84.21107142857142,83.79914285714285,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T12:59:55,SOLUSDT,SELL,213.1,84.07,84.21107142857142,83.79914285714285,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T13:21:24,ETHUSDT,SELL,10.117,2286.58,2289.5514285714285,2280.874857142857,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T13:24:51,ETHUSDT,SELL,10.117,2286.58,2289.5514285714285,2280.874857142857,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T13:25:51,ETHUSDT,SELL,9.851,2283.29,2286.341785714286,2277.4305714285715,80,trend,True,aligned trend
2026-04-28T13:27:41,ETHUSDT,SELL,9.851,2283.29,2286.341785714286,2277.4305714285715,80,trend,True,aligned trend
2026-04-28T13:28:44,ETHUSDT,SELL,9.851,2283.29,2286.341785714286,2277.4305714285715,80,trend,True,aligned trend
2026-04-28T13:29:49,ETHUSDT,SELL,9.851,2283.29,2286.341785714286,2277.4305714285715,80,trend,True,aligned trend
2026-04-28T13:35:41,ETHUSDT,SELL,9.28,2283.7,2286.9392857142857,2277.4805714285712,76,trend,True,aligned trend
2026-04-28T13:36:48,ETHUSDT,SELL,9.28,2283.7,2286.9392857142857,2277.4805714285712,76,trend,True,aligned trend
2026-04-28T13:37:49,ETHUSDT,SELL,9.28,2283.7,2286.9392857142857,2277.4805714285712,76,trend,True,aligned trend
2026-04-28T13:39:04,ETHUSDT,SELL,9.28,2283.7,2286.9392857142857,2277.4805714285712,76,trend,True,aligned trend
2026-04-28T13:40:04,ETHUSDT,SELL,9.28,2283.7,2286.9392857142857,2277.4805714285712,76,trend,True,aligned trend
2026-04-28T13:41:06,SOLUSDT,SELL,201.62,83.96,84.10910714285714,83.67371428571428,80,trend,True,aligned trend
2026-04-28T13:42:13,SOLUSDT,SELL,201.62,83.96,84.10910714285714,83.67371428571428,80,trend,True,aligned trend
2026-04-28T13:43:07,SOLUSDT,SELL,201.62,83.96,84.10910714285714,83.67371428571428,80,trend,True,aligned trend
2026-04-28T13:44:55,SOLUSDT,SELL,201.62,83.96,84.10910714285714,83.67371428571428,80,trend,True,aligned trend
2026-04-28T13:45:59,BTCUSDT,SELL,0.289,76700.1,76804.09107142859,76500.43714285715,80,trend,True,aligned trend
2026-04-28T13:46:24,SOLUSDT,SELL,176.28,83.68,83.85053571428573,83.35257142857144,87,breakout,True,15m close broke prev20 low 83.79
2026-04-28T13:47:16,BTCUSDT,SELL,0.289,76700.1,76804.09107142859,76500.43714285715,80,trend,True,aligned trend
2026-04-28T13:47:32,SOLUSDT,SELL,176.28,83.68,83.85053571428573,83.35257142857144,87,breakout,True,15m close broke prev20 low 83.79
2026-04-28T13:48:17,BTCUSDT,SELL,0.289,76700.1,76804.09107142859,76500.43714285715,80,trend,True,aligned trend
2026-04-28T13:48:34,SOLUSDT,SELL,176.28,83.68,83.85053571428573,83.35257142857144,87,breakout,True,15m close broke prev20 low 83.79
2026-04-28T13:49:24,BTCUSDT,SELL,0.289,76700.1,76804.09107142859,76500.43714285715,80,trend,True,aligned trend
2026-04-28T13:49:53,SOLUSDT,SELL,176.28,83.68,83.85053571428573,83.35257142857144,87,breakout,True,15m close broke prev20 low 83.79
2026-04-28T13:55:15,BTCUSDT,SELL,0.3024,76671.3,76770.68392857144,76528.18714285715,69,trend,True,aligned trend
2026-04-28T13:56:09,BTCUSDT,SELL,0.3024,76671.3,76770.68392857144,76528.18714285715,69,trend,True,aligned trend
2026-04-28T13:57:04,BTCUSDT,SELL,0.3024,76671.3,76770.68392857144,76528.18714285715,69,trend,True,aligned trend
2026-04-28T13:57:58,BTCUSDT,SELL,0.3024,76671.3,76770.68392857144,76528.18714285715,69,trend,True,aligned trend
2026-04-28T13:58:54,BTCUSDT,SELL,0.3024,76671.3,76770.68392857144,76528.18714285715,69,trend,True,aligned trend
2026-04-28T13:59:47,BTCUSDT,SELL,0.3024,76671.3,76770.68392857144,76528.18714285715,69,trend,True,aligned trend
2026-04-28T14:05:56,ETHUSDT,SELL,6.8,2276.4,2280.8205357142856,2267.9125714285715,73,trend,True,aligned trend
2026-04-28T14:06:54,ETHUSDT,SELL,6.8,2276.4,2280.8205357142856,2267.9125714285715,73,trend,True,aligned trend
2026-04-28T14:08:10,ETHUSDT,SELL,6.8,2276.4,2280.8205357142856,2267.9125714285715,73,trend,True,aligned trend
2026-04-28T14:09:06,ETHUSDT,SELL,6.8,2276.4,2280.8205357142856,2267.9125714285715,73,trend,True,aligned trend
2026-04-28T14:10:01,ETHUSDT,SELL,6.8,2276.4,2280.8205357142856,2267.9125714285715,73,trend,True,aligned trend
2026-04-28T14:11:01,SOLUSDT,SELL,183.99,83.85,84.01339285714285,83.53628571428571,72,trend,True,aligned trend
2026-04-28T14:11:53,SOLUSDT,SELL,183.99,83.85,84.01339285714285,83.53628571428571,72,trend,True,aligned trend
2026-04-28T14:12:56,SOLUSDT,SELL,183.99,83.85,84.01339285714285,83.53628571428571,72,trend,True,aligned trend
2026-04-28T14:13:51,SOLUSDT,SELL,183.99,83.85,84.01339285714285,83.53628571428571,72,trend,True,aligned trend
2026-04-28T14:14:48,SOLUSDT,SELL,183.99,83.85,84.01339285714285,83.53628571428571,72,trend,True,aligned trend
2026-04-28T14:15:40,ETHUSDT,SELL,6.397,2272.73,2277.429107142857,2263.7077142857142,80,trend,True,aligned trend
2026-04-28T14:15:55,SOLUSDT,SELL,183.99,83.8,83.96339285714285,83.48628571428571,72,trend,True,aligned trend
2026-04-28T14:16:45,ETHUSDT,SELL,6.397,2272.73,2277.429107142857,2263.7077142857142,80,trend,True,aligned trend
2026-04-28T14:16:56,SOLUSDT,SELL,183.99,83.8,83.96339285714285,83.48628571428571,72,trend,True,aligned trend
2026-04-28T14:17:45,ETHUSDT,SELL,6.397,2272.73,2277.429107142857,2263.7077142857142,80,trend,True,aligned trend
2026-04-28T14:17:57,SOLUSDT,SELL,183.99,83.8,83.96339285714285,83.48628571428571,72,trend,True,aligned trend
2026-04-28T14:18:48,ETHUSDT,SELL,6.397,2272.73,2277.429107142857,2263.7077142857142,80,trend,True,aligned trend
2026-04-28T14:19:00,SOLUSDT,SELL,183.99,83.8,83.96339285714285,83.48628571428571,72,trend,True,aligned trend
2026-04-28T14:19:54,ETHUSDT,SELL,6.397,2272.73,2277.429107142857,2263.7077142857142,80,trend,True,aligned trend
2026-04-28T14:20:05,SOLUSDT,SELL,183.99,83.8,83.96339285714285,83.48628571428571,72,trend,True,aligned trend
2026-04-28T14:20:58,SOLUSDT,SELL,174.46,83.65,83.82232142857144,83.31914285714286,80,trend,True,aligned trend
2026-04-28T14:21:51,SOLUSDT,SELL,174.46,83.65,83.82232142857144,83.31914285714286,80,trend,True,aligned trend
2026-04-28T14:22:45,SOLUSDT,SELL,174.46,83.65,83.82232142857144,83.31914285714286,80,trend,True,aligned trend
2026-04-28T14:23:41,SOLUSDT,SELL,174.46,83.65,83.82232142857144,83.31914285714286,80,trend,True,aligned trend
2026-04-28T14:24:34,SOLUSDT,SELL,174.46,83.65,83.82232142857144,83.31914285714286,80,trend,True,aligned trend
2026-04-28T15:05:33,SOLUSDT,SELL,263.05,83.86,83.97428571428571,83.64057142857142,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:06:29,SOLUSDT,SELL,263.05,83.86,83.97428571428571,83.64057142857142,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:07:24,SOLUSDT,SELL,263.05,83.86,83.97428571428571,83.64057142857142,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:08:20,SOLUSDT,SELL,263.05,83.86,83.97428571428571,83.64057142857142,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:09:16,SOLUSDT,SELL,263.05,83.86,83.97428571428571,83.64057142857142,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:10:12,SOLUSDT,SELL,263.05,83.86,83.97428571428571,83.64057142857142,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:45:15,SOLUSDT,SELL,275.99,83.79,83.89892857142858,83.58085714285714,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:46:14,SOLUSDT,SELL,275.99,83.79,83.89892857142858,83.58085714285714,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:47:11,SOLUSDT,SELL,275.99,83.79,83.89892857142858,83.58085714285714,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:48:06,SOLUSDT,SELL,275.99,83.79,83.89892857142858,83.58085714285714,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:49:00,SOLUSDT,SELL,275.99,83.79,83.89892857142858,83.58085714285714,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T15:49:58,SOLUSDT,SELL,275.99,83.79,83.89892857142858,83.58085714285714,83,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T16:25:23,SOLUSDT,SELL,240.5,83.79,83.915,83.55000000000001,76,trend,True,aligned trend
2026-04-28T16:26:24,SOLUSDT,SELL,240.5,83.79,83.915,83.55000000000001,76,trend,True,aligned trend
2026-04-28T16:27:26,SOLUSDT,SELL,240.5,83.79,83.915,83.55000000000001,76,trend,True,aligned trend
2026-04-28T16:28:28,SOLUSDT,SELL,240.5,83.79,83.915,83.55000000000001,76,trend,True,aligned trend
2026-04-28T16:29:31,SOLUSDT,SELL,240.5,83.79,83.915,83.55000000000001,76,trend,True,aligned trend
2026-04-28T16:35:48,SOLUSDT,SELL,253.16,83.73,83.84875000000001,83.50200000000001,80,trend,True,aligned trend
2026-04-28T16:37:07,SOLUSDT,SELL,253.16,83.73,83.84875000000001,83.50200000000001,80,trend,True,aligned trend
2026-04-28T16:38:12,SOLUSDT,SELL,253.16,83.73,83.84875000000001,83.50200000000001,80,trend,True,aligned trend
2026-04-28T16:39:21,SOLUSDT,SELL,253.16,83.73,83.84875000000001,83.50200000000001,80,trend,True,aligned trend
2026-04-28T16:40:21,SOLUSDT,SELL,257.03,83.73,83.8469642857143,83.50542857142858,73,trend,True,aligned trend
2026-04-28T16:41:24,SOLUSDT,SELL,257.03,83.73,83.8469642857143,83.50542857142858,73,trend,True,aligned trend
2026-04-28T16:42:16,SOLUSDT,SELL,257.03,83.73,83.8469642857143,83.50542857142858,73,trend,True,aligned trend
2026-04-28T16:43:14,SOLUSDT,SELL,257.03,83.73,83.8469642857143,83.50542857142858,73,trend,True,aligned trend
2026-04-28T16:44:09,SOLUSDT,SELL,257.03,83.73,83.8469642857143,83.50542857142858,73,trend,True,aligned trend
2026-04-28T16:45:04,SOLUSDT,SELL,257.03,83.73,83.8469642857143,83.50542857142858,73,trend,True,aligned trend
2026-04-28T16:50:33,ETHUSDT,SELL,10.479,2278.66,2281.52875,2273.152,80,trend,True,aligned trend
2026-04-28T16:50:45,SOLUSDT,SELL,249.41,83.61,83.73053571428571,83.43642857142858,58,trend,True,aligned trend
2026-04-28T16:51:34,ETHUSDT,SELL,10.479,2278.66,2281.52875,2273.152,80,trend,True,aligned trend
2026-04-28T16:51:46,SOLUSDT,SELL,249.41,83.61,83.73053571428571,83.43642857142858,58,trend,True,aligned trend
2026-04-28T16:52:37,ETHUSDT,SELL,10.479,2278.66,2281.52875,2273.152,80,trend,True,aligned trend
2026-04-28T16:52:48,SOLUSDT,SELL,249.41,83.61,83.73053571428571,83.43642857142858,58,trend,True,aligned trend
2026-04-28T16:53:40,ETHUSDT,SELL,10.479,2278.66,2281.52875,2273.152,80,trend,True,aligned trend
2026-04-28T16:53:51,SOLUSDT,SELL,249.41,83.61,83.73053571428571,83.43642857142858,58,trend,True,aligned trend
2026-04-28T16:54:39,ETHUSDT,SELL,10.479,2278.66,2281.52875,2273.152,80,trend,True,aligned trend
2026-04-28T16:54:50,SOLUSDT,SELL,249.41,83.61,83.73053571428571,83.43642857142858,58,trend,True,aligned trend
2026-04-28T16:55:43,SOLUSDT,SELL,232.21,83.61,83.73946428571429,83.42357142857142,69,trend,True,aligned trend
2026-04-28T16:56:37,SOLUSDT,SELL,232.21,83.61,83.73946428571429,83.42357142857142,69,trend,True,aligned trend
2026-04-28T16:57:30,SOLUSDT,SELL,232.21,83.61,83.73946428571429,83.42357142857142,69,trend,True,aligned trend
2026-04-28T16:58:25,SOLUSDT,SELL,232.21,83.61,83.73946428571429,83.42357142857142,69,trend,True,aligned trend
2026-04-28T16:59:21,SOLUSDT,SELL,232.21,83.61,83.73946428571429,83.42357142857142,69,trend,True,aligned trend
2026-04-28T17:00:14,SOLUSDT,SELL,232.21,83.61,83.73946428571429,83.42357142857142,69,trend,True,aligned trend
2026-04-28T17:01:09,SOLUSDT,SELL,229.05,83.58,83.71124999999999,83.391,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:02:03,SOLUSDT,SELL,229.05,83.58,83.71124999999999,83.391,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:02:56,SOLUSDT,SELL,229.05,83.58,83.71124999999999,83.391,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:03:52,SOLUSDT,SELL,229.05,83.58,83.71124999999999,83.391,61,breakout,True,15m close broke prev20 low 83.60
