symbol,variant,strategy,timestamp,entry_time,exit_time,side,pattern,entry,sl,tp,rr,qty,spread,slippage,fee,gross_pnl,pnl,r_multiple,result,balance,atr,atr_percentile_100,m15_adx
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-21 12:15:00+00:00,2025-07-21 12:20:00+00:00,2025-07-21 13:45:00+00:00,BUY,session_breakout,3378.2558474677735,3370.859,3391.570172909766,1.8,3.379818241341258,0.06443571428571561,0.05562961063060867,2.2880781474378704,45.0,42.71192185256213,1.7084768741024852,TP,10112.022921608253,2.147857142857187,90.0,27.99741884698307
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-22 12:55:00+00:00,2025-07-22 13:00:00+00:00,2025-07-22 16:50:00+00:00,BUY,session_breakout,3407.6016726024623,3393.754,3432.5274832868945,1.8,1.805357529578983,0.08744357142857,0.049950816748197104,1.2348878674877584,45.0,43.76511213251224,1.7506044853004896,TP,10155.788033740766,2.914785714285667,100.0,24.906157185601465
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-24 12:45:00+00:00,2025-07-24 12:50:00+00:00,2025-07-24 13:40:00+00:00,SELL,session_breakout,3354.2280544551354,3365.506,3333.9277524743793,1.8,2.2167157928319714,0.0947721428571445,0.047559473435928035,1.4895740602141514,-25.0,-26.489574060214153,-1.0595829624085662,SL,10129.298459680553,3.1590714285714836,92.0,50.569753258342374
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-07-28 13:30:00+00:00,2025-07-28 13:35:00+00:00,2025-07-28 13:50:00+00:00,SELL,session_breakout,3324.2426894090954,3330.639,3312.729330345467,1.8,3.908503135471406,0.08868000000000101,0.06897059090475136,2.59406259492467,44.99999999999929,42.40593740507462,1.6962374962029847,TP,10171.704397085627,2.9560000000000337,99.0,24.688991825086365
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-08-01 12:30:00+00:00,2025-08-01 12:35:00+00:00,2025-08-03 22:05:00+00:00,BUY,session_breakout,3328.0975686693755,3296.811,3384.4133922742512,1.8,0.7990649362731516,0.12649285714285852,0.05032224080404402,0.5346941877345679,28.209734106428915,27.675039918694345,1.1070015967477738,TIMEOUT,10199.379437004322,4.216428571428618,100.0,27.262211762494214
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-08-04 13:00:00+00:00,2025-08-04 13:05:00+00:00,2025-08-05 01:05:00+00:00,BUY,session_breakout,3372.34118333056,3361.037,3392.688713325568,1.8,2.2115706432692135,0.08956285714285676,0.039401901988831416,1.4936895452393315,20.55393211006017,19.06024256482084,0.7624097025928336,TIMEOUT,10218.439679569143,2.985428571428559,100.0,18.452596237814085
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-08-05 12:25:00+00:00,2025-08-05 12:30:00+00:00,2025-08-05 14:00:00+00:00,BUY,session_breakout,3360.883758159598,3349.903,3380.649122846875,1.8,2.2767098261013516,0.08291357142857188,0.02530137388378505,1.5348514153172792,44.999999999999794,43.46514858468252,1.7386059433873007,TP,10261.904828153825,2.763785714285729,100.0,39.83255098002978
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-08-06 12:50:00+00:00,2025-08-06 12:55:00+00:00,2025-08-07 00:55:00+00:00,BUY,session_breakout,3368.5935562451987,3360.141,3383.808157486556,1.8,2.957685139829865,0.07221857142856997,0.06144695948443578,1.993754717714635,11.068970280224343,9.075215562509708,0.36300862250038834,TIMEOUT,10270.980043716336,2.4072857142856656,95.0,26.669520520968696
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-08-12 12:30:00+00:00,2025-08-12 12:35:00+00:00,2025-08-12 14:10:00+00:00,BUY,session_breakout,3350.4022973505926,3338.543,3371.749032581659,1.8,2.1080506931341176,0.11245285714285533,0.08607092202121075,1.4100635770416114,-25.000000000000004,-26.410063577041615,-1.0564025430816644,SL,10244.569980139295,3.7484285714285113,100.0,24.49102958935112
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-08-20 12:00:00+00:00,2025-08-20 12:05:00+00:00,2025-08-20 13:40:00+00:00,BUY,session_breakout,3334.604146974307,3328.646,3345.328811528059,1.8,4.195935432242246,0.05190642857142652,0.041193760021125514,2.802856738558285,45.00000000000076,42.19714326144248,1.6878857304576993,TP,10286.767123400738,1.7302142857142175,98.0,33.17162831817436
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-08-28 12:05:00+00:00,2025-08-28 12:10:00+00:00,2025-08-28 12:30:00+00:00,BUY,session_breakout,3408.1253717372247,3401.401,3420.2292408642293,1.8,3.7178194449906465,0.06637285714285845,0.056185308653169896,2.531658955602126,-25.0,-27.531658955602126,-1.101266358224085,SL,10259.235464445135,2.212428571428615,100.0,28.685871396469178
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-08-29 13:30:00+00:00,2025-08-29 13:35:00+00:00,2025-08-29 14:10:00+00:00,BUY,session_breakout,3421.032584570155,3413.653,3434.3158367964343,1.8,3.387724574782428,0.08168142857142845,0.05074385586938415,2.3224032315759517,44.99999999999969,42.67759676842373,1.7071038707369492,TP,10301.91306121356,2.7227142857142814,100.0,20.979330941647344
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-09-03 13:25:00+00:00,2025-09-03 13:30:00+00:00,2025-09-04 01:30:00+00:00,BUY,session_breakout,3560.5058718215655,3545.048,3588.330041100384,1.8,1.6172989586523654,0.12008142857142663,0.0838311072796396,1.1499262243043649,-17.54263450165341,-18.692560725957776,-0.7477024290383111,TIMEOUT,10283.220500487601,4.002714285714221,100.0,20.93352068030542
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-09-04 13:35:00+00:00,2025-09-04 13:40:00+00:00,2025-09-04 14:00:00+00:00,BUY,session_breakout,3558.025999691681,3539.71,3590.994799136707,1.8,1.3649268628976168,0.13142357142856975,0.05228790596682179,0.9687890531734648,-25.0,-25.968789053173463,-1.0387515621269385,SL,10257.251711434428,4.3807857142856585,99.0,19.552379694708875
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-09-12 12:20:00+00:00,2025-09-12 12:25:00+00:00,2025-09-12 13:10:00+00:00,SELL,session_breakout,3643.21670991779,3649.349,3632.1785877698117,1.8,4.076780397673183,0.063953571428571,0.024313296495592954,2.973018893493647,-25.0,-27.973018893493645,-1.1189207557397458,SL,10229.278692540935,2.1317857142857,65.0,21.061426016204223
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-09-25 12:50:00+00:00,2025-09-25 12:55:00+00:00,2025-09-25 18:40:00+00:00,SELL,session_breakout,3732.341596698798,3755.926,3689.889670756635,1.8,1.0600225785117117,0.14623071428571327,0.11228794405902887,0.7937732726438359,-25.0,-25.793773272643836,-1.0317509309057535,SL,10203.48491926829,4.874357142857109,100.0,19.87710691908853
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-10-01 12:45:00+00:00,2025-10-01 12:50:00+00:00,2025-10-02 00:50:00+00:00,SELL,session_breakout,3870.8638493898834,3891.122,3834.3991782916737,1.8,1.2340711884882318,0.1346742857142866,0.08481346725981166,0.9537270946058809,16.57215612660294,15.61842903199706,0.6247371612798824,TIMEOUT,10219.103348300288,4.489142857142887,96.0,18.3325867553591
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-10-09 13:40:00+00:00,2025-10-09 13:45:00+00:00,2025-10-09 16:40:00+00:00,SELL,session_breakout,4031.1543431239784,4057.981,3982.866360747139,1.8,0.9319088888166851,0.18705642857143076,0.13012866173602372,0.7468337129098441,45.000000000000085,44.25316628709024,1.7701266514836096,TP,10263.356514587378,6.235214285714359,100.0,19.2834809256265
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-10-21 12:10:00+00:00,2025-10-21 12:15:00+00:00,2025-10-21 14:20:00+00:00,SELL,session_breakout,4225.171965370832,4267.064,4149.76630303833,1.8,0.5967721601803839,0.2890564285714325,0.24150641488156172,0.49979300018159006,45.0,44.50020699981841,1.7800082799927364,TP,10307.856721587197,9.635214285714417,84.0,57.438051634424795
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-10-22 13:00:00+00:00,2025-10-22 13:05:00+00:00,2025-10-22 14:45:00+00:00,BUY,session_breakout,4066.6581704226132,4023.09,4145.080877183317,1.8,0.5738133999545757,0.39714642857142374,0.29559720832738917,0.4642005902446508,-25.000000000000004,-25.464200590244655,-1.018568023609786,SL,10282.392520996953,13.238214285714125,64.0,38.975027111375816
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-10-24 12:30:00+00:00,2025-10-24 12:35:00+00:00,2025-10-26 22:05:00+00:00,BUY,session_breakout,4089.9258587188065,4058.775,4145.9974044126575,1.8,0.8025460943363021,0.19440642857142945,0.1336555045202722,0.6564135143552964,-0.5729045266860551,-1.2293180410413513,-0.04917272164165405,TIMEOUT,10281.163202955911,6.4802142857143155,74.0,42.41032507024094
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-11-10 13:00:00+00:00,2025-11-10 13:05:00+00:00,2025-11-10 13:50:00+00:00,BUY,session_breakout,4105.147900398846,4092.184,4128.482921116769,1.8,1.9284319711547295,0.11574214285713975,0.08002932741715374,1.5807996914895692,-25.0,-26.58079969148957,-1.0632319876595828,SL,10254.582403264421,3.8580714285713253,82.0,50.15628024988935
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-11-14 12:10:00+00:00,2025-11-14 12:15:00+00:00,2025-11-14 13:20:00+00:00,SELL,session_breakout,4125.732431492985,4157.72,4068.1548081803567,1.8,0.7815536211987153,0.2434607142857099,0.12483814987278756,0.6403962243860646,45.0,44.359603775613934,1.7743841510245573,TP,10298.942007040036,8.115357142856997,100.0,35.25045599985121
XAUUSDm,asym_sellBase_buy_body2.2_wick0.3_atr50_closeOff,momentum,2025-11-14 13:25:00+00:00,2025-11-14 13:30:00+00:00,2025-11-16 23:00:00+00:00,SELL,session_breakout,4055.4336507711932,4119.67,3939.808222159341,1.8,0.38918774650394883,0.34366928571428257,0.11051458594954203,0.316530428192668,-8.65411464683415,-8.970645075026818,-0.3588258030010727,TIMEOUT,10289.971361965008,11.455642857142752,100.0,46.13312162979941
