symbol,variant,strategy,timestamp,entry_time,exit_time,side,pattern,entry,sl,tp,rr,qty,spread,slippage,fee,gross_pnl,pnl,r_multiple,result,balance,atr,atr_percentile_100,m15_adx,m15_rsi14,m15_macd_hist,m15_bb_pct
XAUUSDm,sell_rsi_macd,momentum,2025-01-03 13:35:00+00:00,2025-01-03 13:40:00+00:00,2025-01-05 23:05:00+00:00,SELL,session_breakout,2644.9568739226193,2656.394,2624.3700469833343,1.8,2.1858638114904663,0.07387714285714213,0.06218750595216532,1.1554128279604594,8.902747716216613,7.7473348882561535,0.3098933955302461,TIMEOUT,10007.747334888256,2.462571428571404,100.0,22.9170313112483,32.757845219330136,-0.2116379730791943,-0.12462227529607396
XAUUSDm,sell_rsi_macd,momentum,2025-01-13 12:00:00+00:00,2025-01-13 12:05:00+00:00,2025-01-13 17:35:00+00:00,SELL,session_breakout,2673.0760581297845,2680.55,2659.6229627633966,1.8,3.344955103227033,0.06136285714285707,0.03726044164396675,1.783763880391045,44.99999999999939,43.21623611960835,1.728649444784334,TP,10050.963571007864,2.045428571428569,66.0,19.272499199964653,29.742003769230635,-0.8310377867980376,0.053679440755844784
XAUUSDm,sell_rsi_macd,momentum,2025-01-23 13:10:00+00:00,2025-01-23 13:15:00+00:00,2025-01-23 14:30:00+00:00,SELL,session_breakout,2740.6544331666073,2746.514,2730.1072128665,1.8,4.266526982426182,0.08819785714285834,0.0794679048213071,2.341115217722253,-25.000000000000004,-27.341115217722255,-1.09364460870889,SL,10023.622455790142,2.9399285714286116,100.0,21.034694030739566,38.04067255800109,-0.48469859800545245,0.2035148580036898
XAUUSDm,sell_rsi_macd,momentum,2025-02-11 12:45:00+00:00,2025-02-11 12:50:00+00:00,2025-02-11 13:15:00+00:00,SELL,session_breakout,2896.688697119749,2904.236,2883.1035519352977,1.8,3.312441596244696,0.08019428571428665,0.0632057373935629,1.9145224263422622,45.0000000000003,43.08547757365804,1.7234191029463215,TP,10066.707933363801,2.673142857142888,57.99999999999999,33.99080280425428,32.94543234643815,-0.3521815151620178,0.08929286822643502
XAUUSDm,sell_rsi_macd,momentum,2025-02-12 13:15:00+00:00,2025-02-12 13:20:00+00:00,2025-02-12 14:00:00+00:00,SELL,session_breakout,2874.18488383939,2885.902,2853.0940747502914,1.8,2.133630806191312,0.08443714285714382,0.03089758918139062,1.228989882169824,-25.0,-26.228989882169824,-1.049159595286793,SL,10040.478943481632,2.814571428571461,97.0,21.687231563201554,38.703743236227076,-0.21785103137107997,0.13171253003789052
XAUUSDm,sell_rsi_macd,momentum,2025-02-14 13:40:00+00:00,2025-02-14 13:45:00+00:00,2025-02-14 16:45:00+00:00,SELL,session_breakout,2917.8148588388126,2933.321,2889.9038047486756,1.8,1.6122644402706916,0.10798928571428665,0.1061465183303881,0.9363578280398531,44.9999999999997,44.06364217195985,1.762545686878394,TP,10084.542585653591,3.5996428571428885,100.0,18.863435153374482,38.3772446518707,-1.0692048219661572,0.03008536303792494
XAUUSDm,sell_rsi_macd,momentum,2025-02-28 13:55:00+00:00,2025-02-28 14:00:00+00:00,2025-03-02 23:05:00+00:00,SELL,session_breakout,2848.5067310056997,2862.252,2823.7652468159595,1.8,1.8188076210343234,0.11124642857142752,0.09264578001467146,1.0386771501841467,-25.0,-26.038677150184146,-1.041547086007366,SL,10058.503908503408,3.708214285714251,100.0,22.36242762047043,39.75545140571474,-0.2677855039121104,0.04820172717828786
XAUUSDm,sell_rsi_macd,momentum,2025-03-05 13:30:00+00:00,2025-03-05 13:35:00+00:00,2025-03-05 15:05:00+00:00,SELL,session_breakout,2908.654101573479,2917.269,2893.147284405741,1.8,2.901949478944222,0.08657571428571535,0.07361056937841443,1.6906534508980262,-25.0,-26.690653450898026,-1.067626138035921,SL,10031.81325505251,2.8858571428571786,100.0,18.538773727042578,43.93629023328979,-0.3781006787172526,0.14282743569313303
XAUUSDm,sell_rsi_macd,momentum,2025-03-21 13:45:00+00:00,2025-03-21 13:50:00+00:00,2025-03-23 22:05:00+00:00,SELL,session_breakout,3010.7057493851066,3036.851,2963.6442982782983,1.8,0.956196609787282,0.11942571428571715,0.04653775775012568,0.5770255216015733,-12.601954757498204,-13.178980279099777,-0.5271592111639911,TIMEOUT,10018.63427477341,3.9808571428572384,100.0,18.011965333720443,24.904046949468253,-1.1214333931096045,-0.4606342621081753
XAUUSDm,sell_rsi_macd,momentum,2025-04-03 12:20:00+00:00,2025-04-03 12:25:00+00:00,2025-04-03 14:00:00+00:00,SELL,session_breakout,3080.6942655085527,3097.309,3050.787743423947,1.8,1.5046885048249696,0.14053499999999824,0.08646699144750639,0.9295970496381845,-25.0,-25.929597049638183,-1.0371838819855272,SL,9992.704677723772,4.684499999999941,68.0,45.51265925747012,23.930871866694673,-2.5248489201079405,0.10188674597702356
XAUUSDm,sell_rsi_macd,momentum,2025-04-23 13:25:00+00:00,2025-04-23 13:30:00+00:00,2025-04-23 14:00:00+00:00,SELL,session_breakout,3299.6766992026883,3320.54,3262.122757767527,1.8,1.1982763534340324,0.2031985714285695,0.11370151159738848,0.7862849125263685,44.99999999999999,44.213715087473624,1.7685486034989453,TP,10036.918392811245,6.773285714285651,78.0,22.560104668224394,38.472119460777044,-1.5238509308195778,-0.0667903918190932
XAUUSDm,sell_rsi_macd,momentum,2025-04-30 12:00:00+00:00,2025-04-30 12:05:00+00:00,2025-04-30 12:15:00+00:00,SELL,session_breakout,3267.5609340581027,3281.671,3242.162815362688,1.8,1.771784774284245,0.11945999999999815,0.11333594189749602,1.1603829424020307,-25.0,-26.16038294240203,-1.0464153176960813,SL,10010.758009868843,3.9819999999999385,85.0,43.24131785778276,32.44409341388052,-0.061827532356907966,0.234740852006713
XAUUSDm,sell_rsi_macd,momentum,2025-05-02 13:00:00+00:00,2025-05-02 13:05:00+00:00,2025-05-02 14:55:00+00:00,SELL,session_breakout,3243.984266456138,3263.926,3208.0891460771863,1.8,1.2536522938195052,0.15889714285714296,0.11928497243347508,0.8158656633514245,-25.0,-25.815865663351424,-1.032634626534057,SL,9984.942144205492,5.296571428571432,100.0,20.422343309001352,39.731321337788366,-1.539648964363431,-0.16645070860980468
XAUUSDm,sell_rsi_macd,momentum,2025-05-14 12:50:00+00:00,2025-05-14 12:55:00+00:00,2025-05-15 00:55:00+00:00,SELL,session_breakout,3186.149400940391,3221.493,3122.5309226330946,1.8,0.7073416591738738,0.21265500000000104,0.18627155960907674,0.4508579750317952,-1.1873430439115638,-1.638201018943359,-0.06552804075773436,TIMEOUT,9983.303943186549,7.088500000000034,100.0,20.548243138493692,21.7966907090199,-3.1392402524396763,-0.24799634771238527
XAUUSDm,sell_rsi_macd,momentum,2025-05-28 13:35:00+00:00,2025-05-28 13:40:00+00:00,2025-05-28 20:50:00+00:00,SELL,session_breakout,3303.6896154171227,3316.438,3280.7425231679435,1.8,1.9610327753665329,0.11382000000000095,0.06947458287736935,1.2912287230942068,44.999999999999645,43.70877127690544,1.7483508510762176,TP,10027.012714463455,3.7940000000000316,98.0,19.47008735358178,39.42368282898113,-1.436846244664989,0.07679810677214866
XAUUSDm,sell_rsi_macd,momentum,2025-06-16 13:50:00+00:00,2025-06-16 13:55:00+00:00,2025-06-17 01:55:00+00:00,SELL,session_breakout,3389.764106737565,3417.401,3340.017698865182,1.8,0.9045879275432461,0.17297357142857242,0.07940647672035535,0.6136229787410529,-3.550411062094558,-4.1640340408356105,-0.16656136163342442,TIMEOUT,10022.84868042262,5.765785714285747,100.0,35.415918947083775,36.59225033595702,-0.02729251356991691,-0.1140431756732553
XAUUSDm,sell_rsi_macd,momentum,2025-06-24 12:30:00+00:00,2025-06-24 12:35:00+00:00,2025-06-24 19:30:00+00:00,SELL,session_breakout,3307.6595879950596,3321.86,3282.0988463861668,1.8,1.7605123000165177,0.12322071428571267,0.0848016477973705,1.1671350777865739,-25.0,-26.167135077786575,-1.046685403111463,SL,9996.681545344833,4.107357142857089,82.0,38.064296195118644,30.183242349490655,-0.15626695824684944,-0.06827947399461992
XAUUSDm,sell_rsi_macd,momentum,2025-06-26 13:05:00+00:00,2025-06-26 13:10:00+00:00,2025-06-27 01:10:00+00:00,SELL,session_breakout,3317.867792322045,3344.056,3270.7290185017255,1.8,0.9546281405521522,0.15296785714285566,0.05272374938335146,0.6333397147589805,1.2627747747302278,0.6294350599712473,0.025177402398849892,TIMEOUT,9997.310980404804,5.098928571428522,100.0,18.53667304092629,32.31923122924104,-1.6292287521871331,-0.2536657687353647
XAUUSDm,sell_rsi_macd,momentum,2025-06-27 13:00:00+00:00,2025-06-27 13:05:00+00:00,2025-06-27 17:50:00+00:00,SELL,session_breakout,3263.4616119250477,3281.329,3231.3003133901334,1.8,1.3991972354955682,0.15325285714285722,0.13476164638070542,0.9157452931102875,-25.0,-25.915745293110287,-1.0366298117244115,SL,9971.395235111693,5.108428571428574,100.0,47.54438431555311,29.818350801355464,-0.7842089567578743,-0.12338134543097344
XAUUSDm,sell_rsi_macd,momentum,2025-07-14 12:35:00+00:00,2025-07-14 12:40:00+00:00,2025-07-15 00:40:00+00:00,SELL,session_breakout,3351.4401444358623,3368.025,3321.5874044204143,1.8,1.507399320019323,0.09729428571428668,0.07220842128089378,1.0097195478325673,6.721711290486435,5.7119917426538676,0.22847966970615471,TIMEOUT,9977.107226854347,3.2431428571428893,100.0,21.65202251038262,36.7651028728244,-1.4793085902268142,-0.17231518849245445
XAUUSDm,sell_rsi_macd,momentum,2025-07-15 12:05:00+00:00,2025-07-15 12:10:00+00:00,2025-07-15 12:30:00+00:00,SELL,session_breakout,3352.7121240939723,3359.335,3340.7909474631224,1.8,3.774795172780839,0.0592757142857129,0.04923804888507555,2.5336603083507443,-25.0,-27.533660308350743,-1.1013464123340297,SL,9949.573566545996,1.9758571428570966,59.0,20.971755145144762,38.26022884135366,-1.1419082294695684,-0.14025913326344902
XAUUSDm,sell_rsi_macd,momentum,2025-07-15 12:35:00+00:00,2025-07-15 12:40:00+00:00,2025-07-15 15:35:00+00:00,SELL,session_breakout,3347.962095830174,3360.387,3325.597268324487,1.8,2.012087953218358,0.10199142857143151,0.05590845554009401,1.342778840170316,44.99999999999963,43.65722115982931,1.7462888463931725,TP,9993.230787705825,3.3997142857143836,100.0,24.614335357064114,39.25445277239253,-1.3378372695728586,0.04740862915207159
XAUUSDm,sell_rsi_macd,momentum,2025-07-28 13:30:00+00:00,2025-07-28 13:35:00+00:00,2025-07-28 13:50:00+00:00,SELL,session_breakout,3324.224798949438,3330.639,3312.679237058426,1.8,3.8976015567534144,0.08868000000000101,0.08686105056233899,2.586800750276727,45.00000000000071,42.41319924972398,1.6965279699889593,TP,10035.643986955549,2.9560000000000337,99.0,24.688991825086365,32.077127050541364,-0.8864486601692667,0.07497463932984386
XAUUSDm,sell_rsi_macd,momentum,2025-09-12 12:20:00+00:00,2025-09-12 12:25:00+00:00,2025-09-12 13:10:00+00:00,SELL,session_breakout,3643.181854343058,3649.349,3632.0809921605623,1.8,4.053739183516591,0.063953571428571,0.059168871227362516,2.9562018071254172,-24.999999999999996,-27.956201807125414,-1.1182480722850168,SL,10007.687785148424,2.1317857142857,65.0,21.061426016204223,46.12922788475143,-0.09676661010399631,0.42208130313462
XAUUSDm,sell_rsi_macd,momentum,2025-09-25 12:50:00+00:00,2025-09-25 12:55:00+00:00,2025-09-25 18:40:00+00:00,SELL,session_breakout,3732.330338926236,3755.926,3689.858148993461,1.8,1.0595168290409773,0.14623071428571327,0.1235457166214293,0.7933933611265124,-25.000000000000004,-25.793393361126515,-1.0317357344450604,SL,9981.894391787298,4.874357142857109,100.0,19.87710691908853,40.952499898064566,-1.389479222852788,-0.17732221713760524
XAUUSDm,sell_rsi_macd,momentum,2025-10-01 12:45:00+00:00,2025-10-01 12:50:00+00:00,2025-10-02 00:50:00+00:00,SELL,session_breakout,3870.889911591162,3891.122,3834.4721524552547,1.8,1.2356608717209683,0.1346742857142866,0.05875126598090679,0.9549588697199612,16.625707785664133,15.670748915944172,0.6268299566377669,TIMEOUT,9997.565140703242,4.489142857142887,96.0,18.3325867553591,43.336386544129056,-2.0906358500096553,-0.04351468926489146
XAUUSDm,sell_rsi_macd,momentum,2025-11-14 12:10:00+00:00,2025-11-14 12:15:00+00:00,2025-11-14 13:20:00+00:00,SELL,session_breakout,4125.704691668314,4157.72,4068.0771366712784,1.8,0.7808764401390091,0.2434607142857099,0.152577974543382,0.6398331185389523,45.00000000000007,44.36016688146112,1.7744066752584446,TP,10041.925307584703,8.115357142856997,100.0,35.25045599985121,25.763839156731578,-2.8843251885381376,-0.22969546454747222
XAUUSDm,sell_rsi_macd,momentum,2025-11-14 13:25:00+00:00,2025-11-14 13:30:00+00:00,2025-11-16 23:00:00+00:00,SELL,session_breakout,4055.430526765199,4119.67,3939.799474942557,1.8,0.38916882005901127,0.34366928571428257,0.11363859194406961,0.3165149135422536,-8.654909557521528,-8.97142447106378,-0.35885697884255124,TIMEOUT,10032.95388311364,11.455642857142752,100.0,46.13312162979941,16.216089308071474,-6.262003694110483,-0.11760192165958215
XAUUSDm,sell_rsi_macd,momentum,2025-12-29 13:45:00+00:00,2025-12-29 13:50:00+00:00,2025-12-29 15:20:00+00:00,SELL,session_breakout,4416.760904750815,4467.761,4324.960733302281,1.8,0.4901951629276469,0.23468571428571133,0.09575239204256983,0.4285149662633574,44.99999999999982,44.571485033736465,1.7828594013494585,TP,10077.525368147377,7.822857142857044,79.0,43.55888121501263,28.342525837174122,-0.5009246398878417,-0.2624363220132083
XAUUSDm,sell_rsi_macd,momentum,2026-01-07 12:15:00+00:00,2026-01-07 12:20:00+00:00,2026-01-07 16:20:00+00:00,SELL,session_breakout,4442.027348746509,4455.798,4417.240176490226,1.8,1.8154551690983445,0.13742785714285674,0.10693732492030435,1.615360302311613,-25.0,-26.615360302311615,-1.0646144120924645,SL,10050.910007845065,4.580928571428558,75.0,24.219487564866068,32.86223678729601,-1.4335281499890407,-0.10037374274027626
XAUUSDm,sell_rsi_macd,momentum,2026-01-30 13:45:00+00:00,2026-01-30 13:50:00+00:00,2026-01-30 14:33:00+00:00,SELL,session_breakout,4993.3552843170455,5098.149,4804.726596087727,1.8,0.23856392377225694,0.9594214285714295,0.7880049686683398,0.24074688588312163,-25.0,-25.240746885883123,-1.009629875435325,SL,10025.669260959181,31.98071428571432,79.0,49.82419951449379,37.88774542275374,-1.0792570279272269,0.29374206606541337
XAUUSDm,sell_rsi_macd,momentum,2026-02-17 13:55:00+00:00,2026-02-17 14:00:00+00:00,2026-02-18 02:00:00+00:00,SELL,session_breakout,4869.7624026720405,4924.239,4771.704527481714,1.8,0.45891265655774016,0.3260078571428546,0.31859339938786974,0.44783883728653756,-8.797170834915963,-9.245009672202501,-0.3698003868881001,TIMEOUT,10016.424251286979,10.866928571428486,88.0,20.56358489368482,45.77712818824828,-0.008927311388252979,0.3242122350963766
XAUUSDm,sell_rsi_macd,momentum,2026-02-24 13:35:00+00:00,2026-02-24 13:40:00+00:00,2026-02-24 14:13:00+00:00,SELL,session_breakout,5138.39423101585,5161.12,5097.48784684438,1.8,1.100072785983007,0.2371114285714267,0.12521326986448178,1.1260215314385233,44.9999999999998,43.873978468561276,1.7549591387424508,TP,10060.298229755539,7.903714285714224,92.0,28.697801795800675,38.462225944107544,-1.5018241050500643,0.07621202290591408
XAUUSDm,sell_rsi_macd,momentum,2026-03-18 12:05:00+00:00,2026-03-18 12:10:00+00:00,2026-03-18 20:28:00+00:00,SELL,session_breakout,4913.119800482198,4966.259,4817.469241350154,1.8,0.47046248770881227,0.37023642857142863,0.20708130351580842,0.45778771274925567,45.00000000000017,44.54221228725091,1.7816884914900364,TP,10104.84044204279,12.341214285714289,100.0,40.301700145599256,15.774514626102857,-6.111281237924068,-0.12281802998373802
XAUUSDm,sell_rsi_macd,momentum,2026-03-19 12:00:00+00:00,2026-03-19 12:05:00+00:00,2026-03-19 13:02:00+00:00,SELL,session_breakout,4630.015898769745,4695.267,4512.563916555287,1.8,0.3831352962424536,0.40764214285714323,0.25628015882678923,0.3502845025964833,44.99999999999993,44.64971549740345,1.7859886198961379,TP,10149.490157540195,13.58807142857144,45.0,62.785720474995564,23.12282323957868,-0.3421923205306143,0.07155013661130145
XAUUSDm,sell_rsi_macd,momentum,2026-03-20 13:30:00+00:00,2026-03-20 13:35:00+00:00,2026-03-20 14:15:00+00:00,SELL,session_breakout,4644.90391933518,4681.746,4578.588174138504,1.8,0.6785718816329535,0.32604642857143384,0.14105745053363508,0.6258802385095107,45.00000000000013,44.37411976149062,1.7749647904596246,TP,10193.864277301685,10.868214285714462,70.0,18.014851889985096,42.506104760197296,-0.1819259109801532,0.28092310608082127
XAUUSDm,sell_rsi_macd,momentum,2026-04-29 13:20:00+00:00,2026-04-29 13:25:00+00:00,2026-04-29 16:02:00+00:00,SELL,session_breakout,4538.300787907591,4560.073,4499.110806141255,1.8,1.148252639368524,0.20227071428571045,0.07907673526540954,1.0447231715926288,-25.0,-26.04472317159263,-1.0417889268637053,SL,10167.819554130092,6.742357142857015,100.0,23.422633916798347,34.86415977301536,-0.9716776507035707,0.01881374668910772
XAUUSDm,sell_bb_top65,momentum,2025-01-06 13:30:00+00:00,2025-01-06 13:35:00+00:00,2025-01-06 14:15:00+00:00,SELL,session_breakout,2638.202970483861,2648.848,2619.0419173548107,1.8,2.34851392023831,0.09765428571428304,0.082202373281472,1.2346712801190813,45.000000000000426,43.765328719881346,1.7506131487952539,TP,10043.765328719881,3.255142857142768,99.0,33.51748168707531,56.275986315920264,0.7939140510395979,0.662007534632952
XAUUSDm,sell_bb_top65,momentum,2025-02-13 13:00:00+00:00,2025-02-13 13:05:00+00:00,2025-02-13 18:50:00+00:00,SELL,session_breakout,2913.9866012466687,2921.369,2900.698283490672,1.8,3.3864331683137805,0.06448499999999967,0.039156253331187565,1.9761041756967324,-25.0,-26.976104175696733,-1.0790441670278694,SL,10016.789224544184,2.149499999999989,60.0,18.43714716473585,55.07719547990637,0.09085271035550369,0.6755273122060891
XAUUSDm,sell_bb_top65,momentum,2025-03-03 13:05:00+00:00,2025-03-03 13:10:00+00:00,2025-03-03 14:30:00+00:00,SELL,session_breakout,2871.033850731284,2877.716,2859.0059820475954,1.8,3.7413112150971615,0.057207857142854465,0.05154534014466599,2.1507862289329087,-25.0,-27.15078622893291,-1.0860314491573164,SL,9989.63843831525,1.9069285714284823,70.0,19.71262015212677,63.26328671101052,0.5544488539913344,0.7976623929737864
XAUUSDm,sell_bb_top65,momentum,2025-03-26 13:00:00+00:00,2025-03-26 13:05:00+00:00,2025-03-26 14:00:00+00:00,SELL,session_breakout,3024.783763530375,3029.994,3015.4053378850494,1.8,4.798246710249278,0.06616928571428649,0.052151826768272465,2.8982317485150104,45.00000000000044,42.10176825148543,1.6840707300594173,TP,10031.740206566736,2.205642857142883,100.0,19.750277906197685,56.18747599344997,0.33536904822330094,0.67074383116808
XAUUSDm,sell_bb_top65,momentum,2025-10-09 13:40:00+00:00,2025-10-09 13:45:00+00:00,2025-10-09 16:40:00+00:00,SELL,session_breakout,4031.216023322299,4057.981,3983.0390653024365,1.8,0.934056483629529,0.18705642857143076,0.06844846341516425,0.748576692699088,45.00000000000017,44.25142330730108,1.7700569322920432,TP,10075.991629874037,6.235214285714359,100.0,19.2834809256265,69.40610482535511,1.4977340740724725,1.0551613733096423
XAUUSDm,sell_bb_top65,momentum,2025-11-19 13:10:00+00:00,2025-11-19 13:15:00+00:00,2025-11-19 14:55:00+00:00,SELL,session_breakout,4102.912488860529,4120.01,4072.1369688094815,1.8,1.4622011236644572,0.13318928571428126,0.1309164966132552,1.2023566503017602,-25.0,-26.20235665030176,-1.0480942660120705,SL,10049.789273223736,4.439642857142709,70.0,38.20990375075074,64.01986501558459,0.14467682996041198,0.6993300976049365
XAUUSDm,sell_bb_top65,momentum,2025-12-23 13:50:00+00:00,2025-12-23 13:55:00+00:00,2025-12-23 14:55:00+00:00,SELL,session_breakout,4478.842178908556,4497.359,4445.511900943956,1.8,1.350123753777106,0.16868357142857154,0.14047930573003942,1.2048982430326505,45.00000000000025,43.7951017569676,1.7518040702787039,TP,10093.584374980703,5.622785714285718,100.0,24.530324010148064,55.66761543269887,0.1292730498633876,0.7498370921988308
XAUUSDm,sell_bb_top65,momentum,2026-03-30 13:40:00+00:00,2026-03-30 13:45:00+00:00,2026-03-31 01:24:00+00:00,SELL,session_breakout,4544.1649509209865,4578.633,4482.122462578763,1.8,0.7253094000966197,0.28368857142857123,0.2412047932990793,0.6616851108985172,-25.0,-25.661685110898517,-1.0264674044359408,SL,10067.922689869803,9.456285714285709,89.0,42.69311928505708,65.79862997566858,1.2984776228032047,0.8242857290566448
XAUUSDm,buy_baseline,momentum,2025-01-07 13:10:00+00:00,2025-01-07 13:15:00+00:00,2025-01-07 15:00:00+00:00,BUY,session_breakout,2654.975055911924,2647.585,2668.2771565533867,1.8,3.382924337509092,0.06860785714285579,0.057751983352780416,1.793815946424802,-25.0,-26.7938159464248,-1.071752637856992,SL,9973.206184053575,2.2869285714285263,100.0,29.35827353571139,73.87488342939687,0.6410938942025186,1.0750465122481387
XAUUSDm,buy_baseline,momentum,2025-01-15 13:55:00+00:00,2025-01-15 14:00:00+00:00,2025-01-15 14:30:00+00:00,BUY,session_breakout,2693.947934681974,2682.127,2715.2256171095273,1.8,2.1148919838059044,0.10109571428571404,0.06138682483164762,1.136981778369876,-25.0,-26.136981778369876,-1.045479271134795,SL,9947.069202275205,3.3698571428571347,100.0,29.527297783745972,58.16011654565858,-0.48404185823478585,0.6774001609884107
XAUUSDm,buy_baseline,momentum,2025-01-16 13:30:00+00:00,2025-01-16 13:35:00+00:00,2025-01-17 01:35:00+00:00,BUY,session_breakout,2713.5913244791664,2701.388,2735.557308541666,1.8,2.0486220818499166,0.07803214285714083,0.07030840773750051,1.1114537546185432,-3.708670703333759,-4.820124457952302,-0.19280497831809207,TIMEOUT,9942.249077817252,2.601071428571361,100.0,29.035232131775437,65.22636031978546,-0.18678025952878663,0.9086495751730368
XAUUSDm,buy_baseline,momentum,2025-01-24 13:40:00+00:00,2025-01-24 13:45:00+00:00,2025-01-24 14:15:00+00:00,BUY,session_breakout,2783.9867028041876,2777.85,2795.0327678517256,1.8,4.073848905138408,0.05255785714285528,0.0414238756159642,2.265808236227745,-25.0,-27.265808236227745,-1.0906323294491098,SL,9914.983269581024,1.7519285714285096,50.0,34.62164324979766,71.63787260500625,0.47904578272105924,1.0203166261648962
XAUUSDm,buy_baseline,momentum,2025-01-30 13:00:00+00:00,2025-01-30 13:05:00+00:00,2025-01-30 15:10:00+00:00,BUY,session_breakout,2782.0775132622916,2777.714,2789.9318371344166,1.8,5.729328295170611,0.03985714285714169,0.014584690863207852,3.192387083218308,44.99999999999948,41.807612916781174,1.672304516671247,TP,9956.790882497804,1.3285714285713897,54.0,44.63844601034202,78.92361593003412,-0.16238478842643822,0.8505415631970238
XAUUSDm,buy_baseline,momentum,2025-02-03 12:35:00+00:00,2025-02-03 12:40:00+00:00,2025-02-03 14:45:00+00:00,BUY,session_breakout,2808.0859707648915,2800.096,2822.4679181416964,1.8,3.128922587533335,0.06067071428571547,0.05963540774855266,1.7617567243323484,45.00000000000057,43.23824327566822,1.7295297310267288,TP,10000.029125773472,2.0223571428571825,47.0,32.5962657261514,67.71926199504392,0.30412368828532,0.9052399724279602
XAUUSDm,buy_baseline,momentum,2025-02-24 13:55:00+00:00,2025-02-24 14:00:00+00:00,2025-02-24 14:20:00+00:00,BUY,session_breakout,2954.4899989705755,2946.923,2968.1105971176116,1.8,3.3038196644683837,0.07127785714285698,0.059360042003814666,1.9497204314148324,-25.0,-26.949720431414832,-1.0779888172565932,SL,9973.079405342056,2.375928571428566,88.0,20.21311523242239,65.98017486570262,0.6907560286398791,0.9636195525257545
XAUUSDm,buy_baseline,momentum,2025-04-02 12:25:00+00:00,2025-04-02 12:30:00+00:00,2025-04-02 13:50:00+00:00,BUY,session_breakout,3125.9516658457155,3117.046,3141.9818643680037,1.8,2.8072016661198766,0.08566285714285543,0.07283441714448294,1.7525353449144594,-25.0,-26.75253534491446,-1.0701014137965783,SL,9946.326869997141,2.8554285714285146,72.0,23.02494613702874,45.282361336697186,-0.8245369640076562,0.2722350344222083
XAUUSDm,buy_baseline,momentum,2025-04-11 13:30:00+00:00,2025-04-11 13:35:00+00:00,2025-04-11 13:50:00+00:00,BUY,session_breakout,3240.5370541137017,3225.711,3267.223951518365,1.8,1.68622074412203,0.17203285714285552,0.06703768513054377,1.0903521605485236,-25.0,-26.090352160548523,-1.043614086421941,SL,9920.236517836593,5.734428571428517,74.0,26.486869484803904,58.91642100189986,0.8095400575604419,0.7853831925321447
XAUUSDm,buy_baseline,momentum,2025-04-21 13:00:00+00:00,2025-04-21 13:05:00+00:00,2025-04-22 01:05:00+00:00,BUY,session_breakout,3421.3439039416726,3398.008,3463.3485310366837,1.8,1.0713105462932389,0.13261714285714366,0.08159537024386464,0.7342261008049895,11.617394472303216,10.883168371498227,0.43532673485992907,TIMEOUT,9931.11968620809,4.4205714285714555,100.0,28.364920124046165,71.43754187175264,0.9142115246842142,1.169734546144338
XAUUSDm,buy_baseline,momentum,2025-04-30 12:15:00+00:00,2025-04-30 12:20:00+00:00,2025-04-30 13:35:00+00:00,BUY,session_breakout,3283.1524824651397,3266.901,3312.405150902391,1.8,1.5383211995352524,0.1382485714285706,0.07735817942565479,1.014608613016583,44.99999999999972,43.98539138698314,1.7594156554793257,TP,9975.105077595073,4.608285714285687,89.0,44.343344543550394,36.765081230565336,0.15248180303597714,0.31442547847380653
XAUUSDm,buy_baseline,momentum,2025-05-08 13:30:00+00:00,2025-05-08 13:35:00+00:00,2025-05-08 15:25:00+00:00,BUY,session_breakout,3366.6951583309524,3347.274,3401.653243326667,1.8,1.2872558667191452,0.1554171428571424,0.1474497595239595,0.864259618803292,-25.0,-25.864259618803292,-1.0345703847521317,SL,9949.24081797627,5.1805714285714135,74.0,26.396879957534892,60.62923302062172,3.5469760640009005,1.0038776141220136
XAUUSDm,buy_baseline,momentum,2025-05-09 13:25:00+00:00,2025-05-09 13:30:00+00:00,2025-05-09 14:00:00+00:00,BUY,session_breakout,3339.9413401668266,3328.669,3360.231552467115,1.8,2.217818095445005,0.10501285714285587,0.07883373825486575,1.4789764683893658,-25.0,-26.478976468389366,-1.0591590587355746,SL,9922.76184150788,3.500428571428529,49.0,23.16619450277093,55.996399916485366,-0.07954968226112946,0.6702587580952204
XAUUSDm,buy_baseline,momentum,2025-05-15 12:30:00+00:00,2025-05-15 12:35:00+00:00,2025-05-15 14:10:00+00:00,BUY,session_breakout,3186.242253397559,3176.286,3204.1635095131655,1.8,2.510984704962325,0.11138142857143066,0.09756268327331719,1.604621112917193,45.00000000000023,43.395378887083034,1.7358151554833214,TP,9966.157220394962,3.7127142857143554,40.0,27.853226835020156,68.81050263627738,1.490451662530604,0.7884946739690148
XAUUSDm,buy_baseline,momentum,2025-05-29 12:15:00+00:00,2025-05-29 12:20:00+00:00,2025-05-29 16:05:00+00:00,BUY,session_breakout,3308.8347516619933,3298.541,3327.363504653581,1.8,2.4286577742404276,0.10334357142857113,0.06307987627883979,1.611705448660159,45.0,43.38829455133984,1.7355317820535936,TP,10009.545514946301,3.4447857142857043,100.0,33.53063891306181,71.54485220906108,1.4941413587731533,0.9269290857964989
XAUUSDm,buy_baseline,momentum,2025-05-30 12:10:00+00:00,2025-05-30 12:15:00+00:00,2025-05-30 13:40:00+00:00,BUY,session_breakout,3302.983637435456,3288.365,3329.297184819277,1.8,1.7101457034131589,0.14142642857142912,0.06492422117003906,1.1272166552008425,-25.0,-26.127216655200844,-1.0450886662080336,SL,9983.4182982911,4.714214285714304,100.0,26.073140583746437,45.82008517604064,-0.03759847026109786,0.3155542679009315
